,USER,SCORE,REVIEW
94,하니,3,"분위기가 음식 모두 좋았습니다. 그러나 여자화장실의 거미줄, 음식에서 나온 머리카락 등,, 조금만 깨끗하게 관리해주세요ㅠㅠ"
95,꽁희온니,5,역쉬 소문데로 핫플레이스네요 음식도 다 맛있고 또 방문하고 싶어지네요
96,kim****,4,주말에가면 애들이 많긴하네요
97,유니,4,나들이 삼아 좋네요
98,금이,5,성수동 핫 플레이스
99,막내딸집건어물정관점,5,좋아요
100,rimrimrim99,5,맛있고 예뻐요~
101,GNAS,1,커피가 안따뜻해요ㅜ
102,jds****,5,^^
103,wlg****,5,아주 좋아요~
104,jds****,5,^^
105,lovebyou,4,분위기 좋네요 테라스 굿
106,hs,4.5,안경쓰신 남자직원분 너무 친절하시고 서비스도 좋으셔서 기분이 좋았어요!! 가격은 조금 비쌌지만 토스트랑 아메리카노 모두 맛있었구 가게 내부도 넘예뻐서 좋았어요!!
107,my,5,좋아요
108,샤샤,4.5,굿
109,JE,5,분위기 좋아요. 가격대 있는데 맛잇어요.
110,flo****,3,ㅊㅊ
111,50,5,넓고 커피맛도 좋아요! 근데 조오금 비싸요
112,hot****,5,굿
113,PDK,1.5,시설도 멋지고 음료수도 맛있습니다. 하지만 여성 직원 분이 너무 불친절 하네요. 와이파이 비밀번호 물어보니까 대답 안하고 비밀번호 향해서 손가락(질) 하네요. 아인스페너가 뭐냐고 물어보니까 크림이 올라 갔다는데 아메리카노 베이스냐 라떼 베이스 물어 보니까 겨우 아메리카노 답하네요. 다시 안 와야겠습니다
114,뽁싱천재,2.5,음료값이 너무 비싸요 이날 자동차행사? 해서 야외공간을 제대로 이용하지 못해서 불편했어요
115,고쁜이,3,좋아요
116,손주원,5,굿
117,Junny,5,평일 12시쯤 방문이요 1층과 야외테이블은 거의 만석! 2층 넓은 테이블에서 식사했어요! 또 가고싶어요ㅎㅎ개인적으로 넓은테이블이 맘에들어요!
118,퓽덩,2.5,보통이에요
119,tou****,5,성수동 힙한 카페 자리도 넓어요
120,대박이,5,넓어서 좋아요! 곳곳에 사진찍기 좋은 곳 많아요!
121,은지,4.5,날도 좋고 분위기도 좋고 딱인^^
122,혀니네맘,4,요즘핫하다는 카페 와봤네요~~ 외국인이 참 많이 보이네요 가족단위로 많이오니 보기 좋네요 ㅎ
123,love2892v,5,좋아요
124,pqt****,5,야외 테이블도 좋구 음식 전반적으로 괜찮네요ㅎㅎ 좌석수가 많아서 일단 여유있었구 요즘 같이 선선한 날에 야외에서 먹으니 더더욱 좋았아요^^
125,maybebaby,5,디저트류가 더 많았으면 좋겠어요.
126,싱꾸르끄,4,으어어어어어어엄청 넓어요 코시국에 제격인 카페~커피맛은 쏘쏘
127,qkrwkdud5566,5,좋아요 비싸요
128,가난한직장인,4.5,분위기 좋은데 개비쌈
129,또윰,4.5,콜드브루 더티아인슈페너 비주얼 넘 예뻐뇽
130,gomad,5,좋아요
131,또용잉,5,분위기 좋고 카페가 넓어서 좋아요 ㅎ
132,쿄쿄,5,굿
133,JUN,5,맛있어요! 가게도 매우 예쁩니다 식사류도 팔아서 배고픈 채로 커피 마시는 건 힘드네요ㅠㅋㅋㅋ
134,dae****,5,맛있고 공간이좋아요
135,오라클,4.5,자리도 많고 넓어서 작업하기 좋습니다
136,wowmj,4,좋아요 특이해요
137,Sophia,4.5,넓직해서 좋아요
138,쌍,4,좋아요
139,뭉,4,좋아요 근데비싸요
140,hahaha,5,🙂
141,알몽,5,굿
142,happy2090,4,크고 조아용!! 성수카페중에 젤 좋네용
143,hahaha,5,좋아요
144,Art Yoon,3.5,좋음
145,뽀로롱빠,4,굿
146,백승희,5,공간이 엄청 넓고 사람도 많아요
147,마린,4,굿
148,yis1215,4,굿
149,익명,4,넓고 좋아여
150,미래소년,4.5,너무 맛있어서 매월 1회 방문합니다
151,egoist0227,4.5,굿
152,laser1225,4.5,비싼가격에도 자리때문에 가게되네용!
153,Lifeispink,5,피쉬앤칩스가 주문이 안되어 슬펐지만 대신 주문한 할아버지 피자가 아주 맛있었어요:)
154,friendship,4.5,괜찮은 맛
155,friendship,4,특별한 맛은 아닌데 분위기나 야외테라스가 굿
156,bluedoll123,4,사진찍으러가는 곳인거같아요
157,뚜룽뚜룽,4,가격은 비싼데 뷰가 좋아요 ㅎㅎ
158,하이,1,카운터 여자 직원 불친절.......야외테라스 흙밭에서 거름냄새인건지 똥내... 관리를 소홀히 하시는건가요ㅠㅠ
159,misuniga87,4,실내와 실외의 분위기가 다르고 1층과 2층의 분위기가 다른곳
160,레레로,5,굳굳
161,lishhhhh,5,아메리카노는 무난한데 더티더치 맛있네요~~ 프렌치토스트도 생각보다 맛있었어요
162,레아,3,"내부가 넓어서 그런지 늦은 시간까지 손님이 많았던 곳. 화장실 관리 안되는 것 같았고, 커피랑 디저트 가격은 너무 비쌌습니다."
163,wilson,4,"공간 넓구 성수 흔한 공장느낌 카페, 분위기 괸찬아요. 오두막이 정답고 귀여움. 커피맛 넘 시지 않아서 저는 좋았어요."
164,ble****,3.5,분위기 괜찮고 공간도 넓고 음식 맛은 있는데 가격대비 양이 아쉬움
165,102동mikasa,4,좋아요
166,러그,4,굳
167,백간,5,맛있어요
168,lalaland,5,엄청 넓고 음료가 맛있어요.
169,최경이,0.5,기분좋게 딸 아이와 외출해 커피마시러 들어갔다가 직원의 불 친절에 화가났다 화창한 날 에 꽃 보러나왔다가....
170,ado****,5,분위기 너무 좋아요~
171,예린,4,정말 좋고 친구에게 추천해요
172,돈달돈달,3.5,유명해서 그런지 사람이 많아요. 기대해서 그런지 평범했습니다.
173,달려롸 나자신,3,보통이에요. 명성에 비해...
174,임금,4,길가다가 보여서 들어갔는데 넓고 좋았어요! 커피말고도 다양한거 많이 팔던데 한번 먹어보고 싶네용
175,소소소,5,공간 장소 넘 좋아요 근데 직원이 좀더 상냥하면 좋겟어요
176,도레미,2,청포도 주스는 맛있었음 전체적으로 맛은 크게 특별하지않은데 비쌈 그리고 여자 직원분 두분 계셨는데 한분은 친절했지만 머리 긴 직원분 불친절 사 람 항상 많이오고 힘든건 알겠지만 기본적으 대답은 하셔야져 저희가 갔을땐 한가한편이였음에도도 불구하고 결제후 영수증 달라는말에도 묵묵부답. 카드받으며 감사하다는 인사에도 묵묵부답 진동벨 울려서 커피받으러 갔는데 뒤돌아서서 본인할일만하시고... 맛있게드세요란 말은 못해주셔...
177,han****,2,카운터 직원이 세상에 불친절 합니다 CS 가 뭔지 1도 모르는것 같네요 주문하면서 언짢은 기분이 세상 불쾌하네요ㅠ
178,app****,3,커피맛 무난.. 커피만 먹을 생각이면 6천원 내고 먹기엔 조금 비싸다 생각됨. 스타벅스가 나을 수도 있음. 데이트나 친구들끼리 수다 떨기엔 좋은듯. 매 장 내부 넓음.
179,연어초밥,4.5,굿굿굿
180,CR,4,굿
181,행아,5,커피 맜있어요~
182,lin****,4.5,진짜 넓고 좋아요
183,은향씨,5,분위기 좋아요
184,소리글,5,좋아요
185,고끼리,3.5,분위기 좋아요
186,SH,5,카페가 넓어서 좋아요
187,Qiq,4,커피가 비싸지만..넓고 좋아요
188,양평동사자,4,공간이 널찍해서 좋아요~
189,향,4.5,좋아요
190,만듀,3,가격대비 커피맛 없음
191,여나,5,넓어서 잘 이용했어요. 넓은거에 비해 화장실은 작지만 화장실까지 인테리어가 꼼꼼하게 잘 되어 있었어요. 매장 분위기에 맞춰서
192,flowertheresa,5,넓고 탁트인 시원한 분위기의 카페!
193,1cm조이,5,분위기 넘 좋아요! 아인슈페너는 초코초코한 맛 나서 맛있고 괜찮았습니다.
194,요미,5,맛있음
195,Oneeeee,3.5,공장을 개조한 카페라 자리가 정말 많은데 사람도 많아서 정신없고 커피맛은 연한 편입니다.
196,uky****,3.5,그냥그래여
197,102동mikasa,3.5,좋아요
198,로지,3,너무비싸요
199,ing****,4.5,뷰랑 공간은 좋은데 커피값이 좀 비싸요
200,해삐,5,굿
201,hyu****,5,이쁜카페♡
202,일이삼씨,4.5,굿굿
203,Sunny,3.5,홀이 엄청 넓고 좋아요 식사메뉴도 있구요 그런데 아인슈페너에 코코아가루가 너무 많아요 크림은 맛은 있어요 비쥬얼은 좋은데 먹기는 불편하네요 그 래서 이름이 더티인가ㅎㅎ 가격은 전체적으로 비싼듯
204,이준근,4,굿
205,오이피클,5,카페가 멋져요!^^*
206,mrcmg2,5,분위기 굿굿!!
207,모니카,4.5,드라마 와보고 싶던곳ㅎ
208,kit****,4.5,ㅇ
209,yws****,5,굿
210,명아의신,4.5,분위기굿
211,단지,5,좋아요
212,abeobeobeo,3.5,조아요
213,phk****,4,괜찮아요
214,담맘,5,자리가 많아서 좋네요. 평일 인데도 사람이 꽤 많아요
215,바이오플렛,5,분위기 좋아용
216,신지혜,2.5,홀 관리 직원이 아예없음.. .식탁 제가 닦고앉았어요
217,wls****,1.5,디카페인 커피도 티백이예요. 사전 안내는 해주셨지만 가격도 비싼 편인데 티백은 아닌거 같아요
218,wls****,4,야외 테이블도 좋고 실내 공간도 넓고 조아요 재방문 의사 있습니다
219,김여진,3.5,분위기가 좋았어요
220,up,5,분위기 좋아요
221,215****,5,맛있어요! 사람 진짜 많음
222,jessie,5,.
223,민,4,예쁘고 맛있는데 조금 추웠어요
224,임희정,4,카페가 크고 자리도 많아서 좋습니다. 음료랑 케이크랑 맛났습니다. 하지만 화장실 관리는 너무 안되어있어서 아쉬웠어요ㅠㅠ
225,moo****,4.5,굿
226,셔니,5,굿
227,215****,5,친절
228,HarryPotter,1.5,카페 이름처럼 분위기가 좋아보였습니다. 막상 들어가보니 사람들이 많아서 너무 시끄러웠네요.. 앞사람과 말하기 힘들 정도로 시끄러워서 금방 나왔습니다ㅠㅠ 음료도 두개 시켰는데 거의 2만원이라 너무 비싸요..
229,dla****,5,굿
230,clasorii,5,굿
231,xll****,5,넓고 좋아요!
232,슬기,5,노친절
233,iamraj,4,좋아요
234,xia****,5,조아요넓고
235,Dan5,5,👍👍👍👍👍
236,김동글,4,맛있어요~~
237,오옹,4,넓고 쾌적한 분위기라 좋아요
238,봄봄,5,좋아요
239,1318oh,5,분위기좋네요. 잘 놀다갑니다.
240,someday,3,너무 시끄럽고 식사보다 비싼 커피값....😂 한번 와본걸로 만족
241,로즈마리,5,카페도 크고 분위기도 좋아요~
242,군고구마,5,맛있어요
243,도도걸,5,굿
244,cam****,4.5,.
245,Daisy,4,날 좋을 때 다시 가고 싶네요
246,조민선,4,분위기갬성
247,챠압싸리,4,늘 사람 와글와글 많지만 다 수용할 정도로 공간 얿고 좌석 많은 분위기 있는 카페. 하지만 음료 가격들이 너무나 사악해서 한번 자리 잡으면 죽치고 시간보내게 만드는듯...
248,눈누나난나,4.5,야외 테라스 자리 좋네요
249,너굴,4.5,자리가 넓어서 좋아요
250,제이비,4,반전적으로 제목과는 달리 빵이 적고 피자 등을 판매하는 식당이더라고요. 무난하고 예상 내의 맛이에요. 구조 보는 재미는 있어요
251,힘내자,5,청포도주스 존맛
252,힘내자,5,바스크 치즈 케이크 존맛 🤤🤤
253,목표,4,카페 분위기 너무 좋아요. 커피맛은 쏘쏘.
254,bab****,4,맛있다 예쁘다 비싸다 식탁이 좀 부서질거같다
255,뺘뺘롱,5,밀크티 너무 맛있고 예뻐요
256,Shinehee,5,장소도 예쁘고 음식도 맛있어요
257,비드,5,테라스도 있고 공간은 넓어서 좋아요. 커피맛은 쏘쏘
258,Mia Kim,4,청포도주스 맛있어요!! 넓어서 넘좋어요
259,coco,5,굿 3대라도 주차되니깐 좋네용~~
260,행,5,공간이 크고 테이블 간격도 넓어서 좋아요! 가격은 분위기값~~ㅎㅎㅎㅎ
261,kis****,4,사람짱많아여
262,con****,5,식사랑 커피랑 맥주랑 더 하러 가고싶네요
263,JYLEE,5,좋아요
264,dksh108,3.5,음료도 디저트도 그냥저냥..ㅠ
265,JHLEE,5,좋아요
266,RINI,5,"공간도 넓고 분위기있어, 다음엔 식사하러 재방문하고 싶어요:-)"
267,yoo****,5,맛있었어용
268,므박사님,4,카페 넓고 예쁘고 좋아요
269,찌우찌우누나,4,이색적이네요 규모는 좀 있는 편
270,자유부인ㅡ3,4.5,좋아요!
271,lee970910,5,넓고 롤도 맛있구 좋았어요! 담에 또 갈거에요
272,1l11lll1Il1,4.5,"분위기가 좋은 카페인 줄 알았지만, 근래 먹어본 최고의 커피를 만났습니다. 시그니쳐 블렌드의 맛은 최고였습니다."
273,성공,0.5,혹시라도 카페가 핫플이라고 예쁘니까 가시는분은 사진만찍고나오시는게... 음료가 너무비싼데 너무맛없어요 밀크티가 무려8000원인데 동네2500원 짜리보다 별로고 아메리카노가6000인데 이럴꺼면 분위기보고 호텔가서 이만원주고 마실래요 카페 분위기는 쏘쏘이고 사람도많고 시끄러운데 사진 이 잘나오네요
274,민태,5,분위기 좋고 넓고 좋습니다
275,bob****,3.5,한번쯤 가볼만
276,jyk****,5,굿
277,Ramsgate,5,어마어마하게 크네요! 명란파스타 맛있어요
278,배불리,5,분위기 굿
279,큐피트,5,.
280,실버스타,5,카페 규모가 정말 큰 만큼 사진 찍을 만한 곳이 많습니다. 음료와 케이크 맛도 괜찮았어요.
281,newyj5241,4,비싸요
282,yg999,5,분위기가 너무 좋아요 ^^*
283,신덕규 대성시앤아이,3,커피
284,sup****,4,넓고 좋은데 화장실이 열악하네요
285,7ebor,5,"내부 인테리어 예뻐요! 근데 성수동에서 커피값 가장 비싼 곳이네용,, 라떼 7000원인데 밥값이랑 똑같아요ㅎ"
286,루시,4.5,서울 시내 한복판에 이렇게 큰 카페가 있다니! 놀랍네요 좌석 수를 다 합치면 300석 정도 수용 가능할 것 처럼 보여요. 정말 커요! 낡은 공장을 개조해서 만든 카페로 예술작품이 넘쳐나는 실내도 예쁘고 넓은 마당이 있는 테라스도 예뻐요 3층의 옥상 테라스 공간도 넘나 좋네요 다행히 방문하는 날 날씨가 따뜻해서 밖에서 브런치를 즐길 수 있었어요 :) 브런치 가격은 비싼 편인데 정말 맛있네요! 주차는 카페 앞 한대만 가능하고 근처 성수역 3번출구 ...
287,Lisa,1,분위기에 별 한개 줍니다. 커피 진짜 해도 너무 하네요 ㅋㅋㅋㅋㅋㅋㅋ 너어어어어어어어어엄무 맛없음. 카페가 넓고 구경하러 한번 올만은 하지만.. 커 피가 물 맛...... 아아는 얼음이 메인 커피는 거들쁀ㅋㅋ 여기서 커피말고 딴거드세요...
288,탱크,5,공간도 넓고 맛있었어용
289,hap****,5,좋아요
290,핑구,5,고기가 넘 맛있어요~
291,버터리에그,0.5,사람만 드글드글하고 커피맛도 없음 왜감? 라떼7000원이나 받으면서 거품이랑 우유랑 따로노는 맛... 사람많고 정신없니 직원들도 그냥 기계처럼 주문 받고 치우고 서비스를 전혀 느낄수 없는 곳이었다. 분위기좋은 푸드코트느낌
292,수찡,4.5,외국 카페에 온 것 같은 느낌이예요 음료도 맛있고 매장도 넓어서 좋습니다 음료값이 쫌 비싼 것 같긴 해요!
293,Nelly,5,얼그레이롤 맛있어요
294,유은모,3.5,ㅎㅎ
295,라라린,5,아아 맛집!!👍👍
296,뚜비형,5,"성수스러운 분위기의 브런치 카페, 야외도 좋아요"
297,동네사람,4,테이블 간격도 넓고 분위기도 좋아요. 다만 커피 맛은 그냥 그래요
298,xll****,5,넓고 쾌적하고 맛있어요! 카페떼보다는 초콜릿라떼 추천이요:)
299,스니,5,공간은 예쁜데 카페와 디저트는 맛.. 딱히.........
300,RDAM,3.5,트리플베리프렌치토스트는 맛있었으나 커피가 그저 그랬습니다. 탁 트이고 창과 내부 공간이 넓은 건 좋아서 근처에 갈데 없으면 다시 올 수는 있을 듯 합니다.
301,sis****,5,할아버지공장 좌석도 많고 테라스와 야외석까지 넓직하고 아기자기 꾸며져있네용 음식종류도 맛있어보여요 다음엔 음식도 먹어봐야겠어요!
302,가든,5,오두막 귀엽다
303,Garden,5,커피맛나고 티라미수롤 굿
304,COOKIE,4,또 갈 예정
305,su,3,많이 비싸긴해요 그냥 저냥 먹을만
306,daylight,5,공간이 넓고 좋아요 다만 커피값이 조금 비싸네요~!!!
307,spo****,5,맛있어요~~^^
308,꽃기린,3.5,비싸요
309,에디박,4,맛은 있음
310,이잎새,3.5,장소는 좋지만 음료값이 사악 ㅠ
311,꿀꿀벌,3,디저트는 별로..분위기는 좋아요
312,치즈,5,분위기 좋고 커피도 맛있어요
313,AbCdEfG,4,굿
314,PinkSo,4,조금 비싸긴 하지만 카페 분위기 좋고 매장 내부도 넓어서 편해욤 :-)
315,sws****,3,가격이 넘비싸여
316,이소연Hailey,4,가격대가 있는 편이지만 공간이 넓고 깔끔하고 좋아요! 애플진저티도 진짜 맛나네요
317,shugi,5,맛있고 좋아요
318,yea****,4,건물과 인테리어가 특이하고 빈티지 우드 너낌... 음식 가격이 비싸요 비쥬얼은 이뿜 자리가 많고 넓어서 좋으네요 자리 청소는 좀 안되어 있어요 화 장실 정화조 냄새가 많이 납니다
319,warppigs,3.5,난 가성비 좋아하는 남자 공간이 넓어서 좋긴함 하지만 음료와 음식 가격이 좀 높은 감이 있어
320,빈2,5,.
321,답니,5,.
322,had****,5,가게도 넓고 이쁘고 깔끔합니당
323,우디기디,5,좋아용
324,longlife,4,맛있는데 너무 비싸요~~
325,조하나,2.5,무난하고 분위기 좋아요
326,longlife,4,맛있는데 너무 비싸요~~
327,이라샤,4,분위기도 좋고 편하게 잘 있기좋아요 음식도 맛있었어요
328,foal,5,인테리어가 너무 예쁘고 청포도 에이드 진짜 맛있네용
329,오퍼스원,5,좋아요
330,뽀로리,4,피쉬앤칩스 맛있어여
331,꾸우,5,아직 안먹었지만 기대중이에요
332,tulip,5,여자직원분 너무 친절하세요🌷
333,나현,4,시그니처 아메리카노 맛나요!
334,maroon751,5,맛있어요.
335,miming,4.5,분위기좋았는데 코로나때문에 테이크아웃해서 아쉬웠어요 다음엔 매장방문할게요
336,밤비,4.5,가게안도 넓고 맛있어요 대신 가격이 좀 사악해요
337,tk0****,5,# 성수동 맛점 ㅎ
338,hon****,4.5,분위기가 좋으네요
339,luv****,3,맛있긴한데 가격에 비하면- 사진찍으러 가시는 분들 봄 지나고 가세요- 찍을것 x / 주차x
340,Proprio Ora,4,비싸지만 맛있고 분위기 좋음
341,blackcab,5,주인장이 누굴까요? 예쁘고 감각적인 실내 최고. 정원도 트리하우스도 아름답습니다
342,스파나무 마포점,5,분위기 짱이애요
343,Loopydoopy,3.5,케이크를 사면 앉을 수 있고 커피만 사면 앉지 못하는 애매모호한 가이드라인이 아쉬웠습니다.
344,야야야수수,5,항상 오는 성수 핫플입니다. 코로나라 걱정인데 공간이 넓어서 좋아요~
345,sos****,5,커피맛나옹ㅋ
346,김진주,5,유명하죠
347,쿠쿠,3,장소도 예쁘고 커피도 진해요. 약간 새콤한것 같아요.
348,코코,4,다락방? 신기함
349,유돌,3.5,"사진찍기 좋고, 맛도 괜찮음"
350,rla****,4,분위기 내기에 나쁘지 않습니다~ 블루레몬에이드는 단맛이 없었어요!
351,dd11,4,자리도 넓고 쾌적해여오 메뉴도 다양하고 좋습니다아
352,잇힝,5,맛있어요.
353,KKK,4.5,카페 예쁘고 커피맛있어요
354,ALL,5,카페엄청크고뷰가좋아요
355,유유자적,3,공간은 좋으나 잘 관리가 되지 않은 느낌. 커피맛은 그냥그냥인데 가격은 비싸고 맛은 좀 ...
356,또자,1.5,"카페 치고는 음료 가격이 너무 비쌈. 유자에이드는 맛있는데 지중해에이드는 노맛,, ft. 인스타에서 핫플로 유명한 카페 답게 분위기 좋고 가격 너무 비쌈.."
357,ell****,4.5,굿
358,싱하,4,비싸다
359,오니,5,맛있습니당
360,동네사람,4,분위기가 좋아요. 커피 맛은 보통입니다.
361,쵸코바,3.5,분위기 너무 좋아요~ 음료 값은 너무 비싸서 흑
362,고기먹고싶다고기,4.5,맛있어요 꿀
363,sunnylife,2.5,카페 분위기는 좋은데 알바생들 왜케 불친절한거죠 질문해도 대답도 안하고요? 😳
364,혜란,5,맥주거품을 아주 듬뿍 주셨네요.ㅎㅎ
365,hye02jin06,5,커피맛있어요
366,nkb****,3.5,좋아요
367,top****,5,좋아요
368,에디박,2,커피와 빵은 맛있음. 카운터 커피주는 직원 말투가 싸가지 없었음. 기분 나쁜목소리로 고객대응함
369,ejs****,5,좋아요
370,지님,5,사람이 너무 많고 주차는 거의 안된다고 봐야하지만 분위기가 좋고 넓어서 좋아요^^ 커피도 맛있습니다.
371,hihyein33,4.5,예뻐요 카페
372,로니,4.5,좋네용 ㅎㅎ
373,brpr11,4,지중해에이드맛은 단맛이 거의 없어요~ 전 단걸 좋아해서..ㅎㅎ
374,솔라시도,4,파스타는 그냥 그렇지만 피자가 맛있네요:)
375,공룡부인,3.5,분위기는 짱! 가격은 꽤하네요
376,www****,4.5,굿
377,슈우,3,좋아요
378,jub****,3.5,#청포도주스 #아메리카노 #바닐라라떼 잘 마셨습니다.
379,Chae,5,좋아요
380,upl****,4.5,분위기 끝장 가격도 끝장 ㅎㅎ
