,USER,SCORE,REVIEW
137,bil****,2.5,가격이 꽤 나가네요.. 좀 비싸네요 맛은 가격과 정비례하지는 않네요
138,호이호이,4,가성비는 아니지만 얘기하긴 좋은곳
139,뇹,0.5,케잌은 맛있었지만 배착즙쥬스 매우 비싸고 맛이 너무없었다
140,pri****,4,"커피맛은 만족스럽지 않았지만, 선곡이 좋았어요🙆🏻‍♀️🙆🏻‍♀️ 분위기 굿"
141,어린왕자,3,ㅋ
142,미뇽,5,커피 맛있어요 :)
143,개똥벌레,4,분위기도 좋고 커피도 좋았어요 다음엔 빵도먹어보고싶어요
144,artms05,3,오렌지 라떼가 특이하고 맛있음 ! 케이크는 보통...커피는 별로..
145,유키농,4,크로아상 JMT!!!!
146,호두안녕,3.5,분위기 좋아요 홓ㅎㅎ
147,삼형제,5,좋아요
148,nmy****,2.5,너무 비싸요
149,vkv****,5,:)
150,전윌리엄스,3,넓은건 좋은데 커피 비싸고 보통이예요
151,0x0,4,사람이 너무 많움
152,차차차,3,재방문의사 있어요~~^
153,얗호,5,핫하고 맛있고 사진맛집😘
154,또자,4,좋아요~!! 사진찍는곳이 많아요!!
155,라빵,4.5,넓고 분위기 좋아요. 샌드위치 먹으러 오는 사람들은 별로 없는거 같애서 별로 기대 안했는데 맛있었어요. 그릴드 머쉬룸 샌드위치였는데 피자같은 맛이었어요. 사실 아침 일찍 문 열어서 간거였는데 샌드위치는 10시부터 나온다고 합니다.
156,밍밍쯔,4,블루베리 크로오ㅓ상 맛있음
157,어린왕자,5,ㅋㅋㅋ
158,tot****,3,좋아요 ! 또 방문하고싶어요
159,HEY,3,느낌있는 건물 직원은 많은데 넘 느리당
160,nam,1.5,케익하나 주는데 10분소요
161,둥이네,4,맛있어요
162,eeeeeo,3,"그냥 쏘쏘,,"
163,폴린,4.5,비싸영 근데 자릿값하니까 머 ㅇㅈ
164,콩,2.5,분위기는 감각 있으나 커피에서 벌레 다리 나옴 생각없이 마시다 문득 봤는데 뭐가 떠 있길래 설마 하고 건져냄 근데 또 떠있길래 자세히 보니 벌레 다 리. 거의 다 마신 상태라 그냥 나갈 때 말씀드렸더니 친절하게 사과와 음료 환불은 해주셨음 먹다 들어갔는지 모르겠다 하셨는데 저 정도 다리의 벌레 를 몰랐을리는 없고 개인적으로 얼음에 붙어 있던 것 같음 몇 개 마신 것 같아 찝찝한데 바빠도 신경 좀 쓰세요~~
165,HUI MOOD,1.5,맛이 ..하나도 없다
166,lll****,5,냠냠 담에 또 갈 예정
167,sam****,3.5,친절해요.
168,pyg****,5,8
169,oOoOoO,0.5,"플라스틱 빨대 아직도 쓰나요,,? 환경 동참 언제즘!!!"
170,씨기,3,늦게까지 하고 야외에서 먹을수있다는!
171,Jijijiji,5,너무 좋아요
172,용이,5,맛있어여 스콘 짱 ㅎㅎ
173,크라잉덧,4,이젠 성수동 렌드마크
174,soon,5,티라미수 맛있어요 다음에는 샌드위치도 먹어볼래요
175,어린왕자,5,맛있엉 ㅋ
176,idontknowwhour,5,내부 예쁘고 좋아요~
177,nad****,3,와글와글 하태하태 힙한 분위기 먹으러 가는곳.
178,꿍,5,아인슈페너 시나몬가루 솔솔 묵직한 크림이 올려져서 너무 맛있어여 ~ 🤤
179,April,5,그냥 이쁘다
180,kyu,3.5,사람은 너무 많으나 힙힙힙
181,hyo****,3.5,
182,예니니,5,크고 아름답다. 커피도 굿
183,이재경,4,아바라는 맛있었는데 플랫은 비추입니다
184,어린왕자,5,배경 굿
185,bbo****,4.5,음료가 조금 비싸긴하지만 스콘도 넘 맛있고 분위기도 좋네요 인테리어 넘 멋있어여! 커피도 맛있음
186,봉봉,5,👍
187,겸둥27,5,👍🏻
188,홍홍,5,핫한 카페에요
189,어린왕자,5,ㅋㅋㅋ
190,lsysqe,4,"분위기는 좋지만 커피는 맛 없어요,,,"
191,어린왕자,5,ㅋㅋㅋ비오네 ㅠㅠ
192,잠만보,4,성수동 핫플.
193,지금이순간,3,사람 너무많고 2층의 샵은 일찍닫아서 구경 못해본게 속상함 커피맛 그저그렇고 초코칩쿠키 맛있음
194,BLABALC,5,커피 맛잇엇엉ㅎ
195,어린왕자,5,오렌지 라떼 우와 맛있어요.. 슈퍼커피 오렌지 피앙코 맛이 비슷해요😜😝😘🥰😍😛
196,dbswjd612,5,핫한 성수동 갔다왔어요
197,꽃길만걷자,5,성수동의 핫플입니다 사진찍기엔 이쁜곳이고 커피도 맛나요🥰
198,어린왕자,5,오랜지라떼가 비안코 맛이네요❤️
199,S2,4,오렌지버터스콘 애플크럼블바 아이스 초코라떼 아이스 로얄밀크티
200,doo1221,5,커피맛 굿❤️장소도 굿!!!
201,별명,3,그냥저냥 무난했어요
202,캐네디언,3.5,스콘도 커피도 괜찮았어요
203,주롱,4,테이블이 너무 다다닥 붙어있어요..
204,림,4.5,역시 핫플레이스입니다. 사람도 많고 음료도 나름 괜찮았습니다. 아인슈페너 아이스 먹었는데 맛있더라구요. 친구 자몽에이드 뺏어먹었는데 그것도 맛있었습니다. 빵도 평타.
205,김석천,5,너무 좋아요
206,히뮤,4.5,커피나 음료가 특별할건 없었지만 나쁘진 않았어요. 이곳은 사진맛집 :)
207,레레로,5,굳
208,kgo****,4,케익도 음료도 넘 맛있어요. 다만 여름에 밖엔 더울것같아요ㅠ.ㅠ
209,bhshe,1.5,프리오픈중이라 방문했는데 분위기는 세련되고 야외에서 먹을수도 있어서 넘 좋지만 음료맛이 너무 별로여서 깜짝놀랐습니다. ㅜㅜ 분위기도 중요하지만 음료 연구가 더 필요할거가타여ㅜ
210,dkfnwudk,5,커피 빵 분위기 모두 완벽
211,sindy,5,#성수동#핫플#아르코
212,una****,4.5,분위기가 넘 좋아요
213,jm8****,5,힙
214,소라쨩,4,너무 이뻐용!!!!!
215,yjhabc,3.5,음...
216,장유정,5,예뻐요
217,도버기,3,케이크가 비싸욤...맛은 소쏘
218,김민지,5,굿
219,007미스킴,2,마감이 열시까지라고 들었고 아직 시간이 꽤 남았었는데 청소기를 계속 돌려서 너무 시끄러웠습니다 남아있는 손님들 목소리가 계속 커졌어요...
220,hol****,4,분위기도 좋고 맛있음!
221,우무리,5,카페아르코 커피 맛있어요
222,우무리,5,"커피도 빵도 맛있고, 무료 발렛이 좋아요!"
223,SmartJ,5,올때마다 좋아요! 야외석도 오픈했네요
224,Wang,5,원래는 가로수길에 있었던 유명카페
225,cwk2003,5,커피 맛있어요. 추천해요
226,Benn,5,❤️
227,우밍무잉,4,사람 많고 커피맛은 흔함 햇빛맛집
228,조지은,5,#성수동 #카페추천
229,임임,4,케이크 존맛! 핫플이긴 핫플이네여 사람도 많아유
230,Hye,5,맛있어요~~ 분위기도 좋구요~~
231,뉴미,5,밀크티 맛있는데 파인애플 쥬스가 더 맛있어요!! 앞에 외관도 예뻐서 다음에 또 올 것 같아요 ㅎㅎ
232,망고를누가먹다망고야,5,밀크티 맛나요 파인애플 쥬스 상콤해요
233,코시려워,2,주문 받고 다 틀리게줬어요ㅋ 덜 주고 그래서 기다려서 다시 받았네요. 근데 직원들 마스크도 제대로 안쓰고 (턱에다 끼우면 마스크 왜써요?) 머리 긴 사람도 엄청 길게 묶고 헤어밴드같은거 하긴했지만 .. 길어서 똥머리하던지 머리망 하던지 햇으면 좋겠어요. 그냥 코로나땜에 아무래도 좀 예민한데 크 고 좋은 신생카페인 만큼 위생에 좀 더 신경쓰면 좋겠네요. 커피는 그저그래요~~ 아인슈페너는 괜찮아용 딸기크로와상은 맛없을 수가 없고요! ...
234,참치뱃살,4,시끌벅적한 분위기를 싫어하시면 피하세요. 통유리로 들어오는 채광과 높은 천장 그리고 맛있는 빵과 커피!
235,rmsdn0725,5,맛있고 주차가 편해서좋어요
236,크로플,4,월요일인데도 사람이 많고 음료는 비싼데 맛은 그닥
237,네이비,5,인스타 핫플🔥🔥🔥
238,러루라라,4,핫플이라 그런가 사람이 너~~~무 많아요ㅜㅜ
239,김동한,5,사람 많은데 맛있고 좋았어요
240,민간인,5,주차 편하고 커피도 맛있네요/
241,15101069,5,아르코 짱짱짱
242,안녕b,5,친절하고 깨끗합니다 만족만족
243,JeongWon,5,너무너무 좋아요!!
244,Sojini,3,"사람이 너무 붐빔, 코로나 걸릴듯한 위험 ㅋㅋ 하지만, 커피랑 디저트 평타는 칩니다 하지만 가격 있는편, 건물 자체는 디자인 잘해놓고 잘 꾸며놓음"
245,euna,3,사람많음
246,7ebor,5,"커피 비싸지만,, 맛은 괜찮아요 매장 예쁘고 독특하고 이층에 포토스팟 있어서 좋네요 ㅋㅋ"
247,불주먹,4,사람많아요
248,lej****,5,맛있어요!
249,fin****,4,굿굿
250,Yang D,5,가게예쁘고 커피맛도 괜찮네요!
251,써니,5,딸기케이크가 맛나요
252,ksa1993,4,얼그레이 케익 맛있어요
253,lucyblossom,4,좋아요
254,니니,4,엄청 넓어서 좋아요 가격대는 좀 있네요ㅠ
255,Yang D,5,맛있어요:)
256,ㅇ,3,사람이 너무 많아서 소란스럽고 정신없었다 붐비지 않을때 가면 좋을 것 같은 카페 아르코커피는 호불호갈림
257,둥이네,4,비싼데 맛있어요
258,africmaoon,4,#성수동카페 #아르코
259,짱돌,4,맛잇어요
260,둥이네,4,경쾌하고 밝은분위기의 카페
