,USER,SCORE,REVIEW
184,매니저,5,뉴 스페이스&^
185,약곰,5,여기맛잇어요
186,해피,3.5,아인슈페너가 맛있는 집
187,doo1221,4.5,좋아용
188,지나,5,피치 음료 마싯서오 눈으로 바두 색감이뻐오 스콘은 고소해오 앙버터는 앙버터띠!
189,슈슈,4.5,굿뜨
190,슈슈,4.5,맛이또
191,슈슈,3.5,굿
192,슈슈,4.5,굿굿
193,ys0820,4,편하게 쉴 수있고 빵도 커피도 수박주스도 맛나는곳ᆢ근데 소파가 깨끗하지못해 별하나 제외
194,257857,2.5,쇼파가 맛있어요
195,sia,4.5,빵도 맛있고 음료도 맛있는 글로우카페
196,유다,3,보통
197,어피치,3,쏘쏘
198,wls****,4,맛있고 친절해요~
199,jj,5,커피도 맛있고 특히 밀크티 달달한게 맛있어요! 오렌지파운드케이크 강추!
200,서현,5,맛있어요 자리도 편하고 좋아요
201,블로장생,5,루프탑이 짱입니다.
202,cif****,5,굿굿
203,84seglo,4.5,크림라떼류가 맛잇어요
204,ionia,4.5,만족합니당
205,오로토씨,3,에어컨 너무 쎄다 따신거 마실걸
206,똥짜바리,4,커피맛은좋은데 성수동이라그런가 양이 사악해요
207,수기,5,말차스콘 진짜 맛있어요
208,ghfd3,5,빵이 맛있어요!
209,댕댕,4.5,커피맛좋습니다 디저트는 아직안먹어봐서...
210,bsk****,4,플레인스콘 크로와상 맛있네요
211,brian707,5,"당근케이크도 건강하게 맛있었고, 음료또한 깔끔하고 맛있었어요. 쇼파가 침대마냥 평해서 좋습니다. ㅎㅎ"
212,081****,5,분위기 좋아용
213,안녕b,5,친절하고 깨끗해요 만족합니다
214,JeongWon,5,친절하고 아주 좋아요
215,밀림,4,당근케익 맛있어요~
216,밀림,2,"마카롱, 까눌레만 먹어봤지만 다른 체인점과 비교해봐도 특별한 맛이 없고 평범해요~"
217,알럽썬,4,ㅇㅇㅇ
218,tnwls9691,5,플랫그린 너무 맛있고 루프탑도 좋고 1층내부도 좋고 다 좋아여 낮에 또 가려구여~!
219,유경,5,까눌레 좋아요~! ㄹ
220,Barbara,5,맛있네요~
221,wls****,4,.
222,쏭,5,성수동 빵 맛집 특히 까눌레가 너무 맛있어요
223,호호호랑나비,3.5,아이스아메 맛있어요! 디저트는 살짝 아쉬워요 맛 빵이 너무 맛있어서 생각나는 맛은 아닌...?! 에그타르트가 아쉽.... 직원분들 친절하시구 매장도 넓어요~
224,Cate H,5,공간은 넓은데 좌석은 안 많은 편이에요. 커피 맛도 제 입맛엔 상급인 듯. 분위기도 적당히 시끄럽고 적당히 나지막? 암튼 진짜 괜찮은 데 같아요. 영수증 리뷰만 읽고 그저그런 카페인가보다 했는데 넘 괜찮음
225,bich1018,5,분위기도 너무 좋고 빵도 너무 ㅠㅠㅠ 이쁘고 맛있....
226,뽀로로,3,말차스콘
227,ari****,5,빵이 맛나요 버터스카치도 맛잇움
228,Boccia,5,맛있는 빵
229,G5055db,3,테이크아웃할인이 되는 음료인지 아닌지를 정확하게 메뉴판에 표시해주면 좋겠네요.
230,김김김,5,너무 좋아요!
231,Jen,3.5,"음료 괜찮았고, 분위기도 좋아요!"
232,ilipop9621,5,분위기가 좋았습니다. 단체석도 있고 다양했어요.^^ 커피도 구수했고 빵도 맛있었습니다. 자주 들르게 될 것 같아욤ㅎㅎ.
233,여름나무,5,점심엔... 커피한자...
234,시옹,5,인테리어 예쁘고 분위기 좋아요! 바닐라라떼 맛있어요
235,algp4857,4,맛있음! 빵집들어오니까 먹을게 많아유
236,Cas13b,4,맛있어요.
237,이혜용,4.5,주말에 사람이 너~무 많아요. 인기있다는 거겠죠? 커피와 디저트 나무랄데없어요.
238,swe****,5,분위기 깡패 카페
239,gkdn,4,까눌레 사러 갔는데 다른 빵들도 가격도 합리적이고 맛있는 것 같아요.
240,임종혁,5,기모띠
241,다다롱,3,얼그레이 까눌레가 맛있었어요! 겉바속촉!!
242,레이니,5,빵이랑 라떼 맛있어요
243,박입니다,4,점심시간 테이크아웃이용시 사용하면좋아요
244,철수,5,#집앞 커피숍
245,lkm741,5,분위기도 좋고 커피도 맛나요
246,smurpett77,4,핫플레이스답게 빵도 맛있고 커피도 맛있어요
247,lu green,5,늘 가는 곳:)
248,coflss,5,커피도 맛있고 디저트도 맛있어요
249,lu green,5,늘 가요ㅋㅋ 믿고 가는 큰 파우치
250,Jay,3,성수역 주변 조용한 카페에요.
251,Jay,3,역에서 가까운 편안한 카페에요. 자리가 편하고 소파가 넓어서 널부러져 있기에 좋아요. #성수
252,lu green,5,매주 가요 ㅋㅋ
253,evergreen0325,4,#성수카페 #디저트카페 스콘이니 여러 종류 디저트류가 생각보다 많았고 자리는 그닥 편하지 않아서 오래 앉아있기 조금 불편했던... 아인슈페너 양이 완전 혜자! 커피맛도 괜찮고 당근케이크도 맛있었어요
254,젊은태양,4.5,자리가 넓지만 그만큼 사람도 엄청 많아요ㅠㅋㅋㅋㅋ 하지만..그만큼 사진예쁘게 나올 빵들.. 그리고 맛도있어요
255,보름달,4,워낙 멋진 카페들이 많은 곳이라 그 중 돋보이는 것은 아니지만 깔끔하고 자리가 편한 점이 좋았습니다. 좌석이 너무 다닥 다닥 붙어있지 않아 편하게 있을 수 있었어요. 기본기 이상 하는 커피와 베이커리도 좋았습니다.
256,랄랑랑,5,밋있고 시간 1500원 할인 좋음
257,zzin,5,도심속의 브루클린 같습니다 ㅎㅎ
258,랄랑랑,5,루푸탑 넓고 커피맛있어요
259,iti****,5,기존에는 빵 종류가 많이 없었는데 4층빵집이 들어오면서 다양한 종류의 빵과 커피를 함께 먹을 수 있어 좋습니다!
260,san****,5,굿
261,san****,5,굿
262,sel****,4.5,굳굳
