,USER,SCORE,REVIEW
29,경서,5,감사합니다 감사합니다
30,맛집만찾아다니는사람,5,굿 아주좋아요
31,872****,4.5,매장이독특하고예뻐요
32,승먀,3,"빵은 비주얼에 비해,, 맛 별로였던 ㅠㅠ 두번째 방문인데 그 맘음 똑같네요"
33,abcz,4.5,그냥 한 번 가볼만함..
34,칠리쿠키,2,매장 인테리어와 뷰는 마음에 들었으나 음료가 비싸고 빵이 맛이 없네요. 빵 가짓수가 엄청 많아서 기대하고 이것저것 집었다가 많이 남기고 버렸어요.
35,보노보노야,5,다시 또 방문하고싶은 카페에요 :-)
36,마미샤크,5,핫플이네요. 발렛 1시간3천원.
37,이쁜이쫑,4,인테리어가 맘에 들지만 전체적으로 가격이 비쌈편임. 시그니쳐 밀크티는 밀크티맛이 아니라 블루베리 요거트 맛이었음.
38,dan****,4.5,좋아요 분위기랑 맛
39,kis****,4.5,굿
40,aod****,2.5,시그니처밀크티 맛없어용 7000원인데 플랫화이트보다 양도 적어용
41,알랑구,5,"넓고 공간도 다양해서 좋았어요, 포토존도 다양하고 자리도 많아서 이곳 저곳 옮겨다녔답니다 ㅎㅎ"
42,yesol2289,4,넓고 사진찍기 좋았지만 음료맛은 그저그랬어요
43,dms****,4.5,분위기도 나쁘지 않고 블루베리 생크림케익 기대안했는데 맛있었어요. 원두 골라서 먹었는데 가성비 훌륭했습니다. 다만 사람이 너무 많아서 대화하기 소란스러웠어요 ~
44,콘스타치5g,4,성수동 디저트 맛집이에요 파운드케이크 보다는 크로핀이 맛있네요 *맛있지만 가격은 좀 있는 편이에요!
45,달팽이,5,맛있어요
46,pancake,3.5,정신없다
47,쭈블링,3.5,빵은 맛있는데 시그니처 밀크티 양 넘 작아용
48,준,1,"까눌레 맛집 찾아다니고있는데..바닐라, 말차, 무화과 까눌레 셋다 제취향에는 너무 별로...위에는 엄청 딱딱한데 옆하고아래는 엄청물렁거리고 너무너무 달아요.."
49,테노스,5,좋아요
50,테노스,5,맛있어요
51,kiy****,4,좋아요
52,ㅋㅋㅋ,4,굿
53,may****,3.5,평일에도 사람이 많은 핫플.. 연예인도 자주 오나봐요.. 디저트 맛있어보이는데 담엔 디저트도 먹어보고싶네요.
54,췐,4,시원한 여름밤에 가면 정말 좋을듯
55,오가람,4,개인 취향이지만 디카페인 바닐라라떼가 2번보다 더 맛있었고 레몬핀?은 좀 별로네요
56,재이티쳐,5,다른 카페를 찾다가 이곳을 지나가게 되면서 득템한핫플! 루프탑은 주위의 고층빌딩때문에 시야가 방해되지만 건물뒤에 분수대는 좋아요 😀
57,gra****,5,카페도 크고 좋아요:)
58,느리게,4,가격은 비싸지만 괜춘요
59,94q****,0.5,스탭 실수인데 갑작스레 손님에게 면박 주는 직원. 상황 파악 후엔 아무 일 없단 듯 사라지고 사과 없는 스탭. 실수는 당연히 할 수 있으니 그건 괜찮지만 왜 스탭 실수로 손님인 내가 혼났는지가 너무 어이없네요.
60,제이,4,커피맛은 물맛이 강한데 디저트가 맛있어요
61,튤립조아,3,파운드 맛잇어요
62,바람떠돌며,5,성수동에서 한강이북에서 최고의 카페
63,say****,5,분위기가 좋네요
64,momo,4,오 겉멋만 든 카페인줄 알았는데 생각보다 맛있어 근데 화장실 관리 좀 해주세여 ㅜ
65,wag****,3.5,좋아요
66,김민경,5,좋아요
67,뿌에엥,5,좋아요옹
68,fakmh,4,좋아요
69,은비,4.5,맛있다 근데 사람 너무 많아서 조금 정신 없다
70,Favorik,5,쾌적해요 까눌레 아아 맛인ㅅ엉ㅅ
71,정리몬,4,크로핀 맛나네용~
72,내가짱,5,루프탑이 넓직하고 간격도 많이 떨어져 있어서 좋아요
73,초대,4,좋아요
74,쵸코바,4,디카페인.맛있어요 까눌레 겉바속촉
75,진이얌,4,원두는 신맛이 많이 나는거같아요~~빵이 맛있습니다~~~
76,지야,3.5,사진찍는 스팟은 좋았어요.카페붸르는 스카치 사탕맛이에요!
77,yer****,5,후훗 넘 좋습니다!!!☆☆
78,yer****,5,너무 넓고 분위기 좋고 직원분들도 친절쓰!!!☆☆ 빵 ㄹㅇ 맛있어요^-^
79,dan****,5,분위기가 좋아요
80,복댕이맘,5,맛있고 분위기 좋아요~~~
81,규규규,3,핫한 성수..놀러왔는데 좋네요.
82,sin****,5,루프탑 좌식 골고루 다 있어서 너무 좋아영
83,당근당근,3,맛없어여ㅜㅜ비쥬얼은 좋아여 ㅅ연못있어서 싀원해오
84,경서,5,감사합니다 감사합니다
85,꾸욱,4,맛이쪄영!
86,jinny,5,분위기도 맛도 다 했어요!
87,현교,4,좋아용 맛있고 고소하고 예뻐용~~^^
88,뭐지,3,카페 옆에 작은 호수가 있어 예뻐요
89,성장하는 요가강사,3.5,달달한 디저트가 땡긴다면!
90,추키,2.5,쏘쏘 입니다 빵도 쏘쏘
91,Anna,5,굿:)
92,yun****,5,굿
93,장SJ,2,맛있었는데 머리카락이..
94,찌우찌우누나,5,분위기 좋고 예쁘고 맛있고 다 하는 곳
95,노말라이즈,0.5,너무 바빠서 그런지 기본적인 서비스 정신이 많이 부족하네요.. 커피도 너무 오래걸리고 가격대비 맛도 잘모르겠습니다. 재방문은 안할거 같네요
96,놀고먹고싶다,0.5,사람많아서 힘들게 기다렸더니 지들이 계산 잘못해놓고 미안하다는 사과 한마디도 없고;; 계산을 빨리 다시 해주든가 그것도 아니고 다시 줄서서 계산하라고 명령함 그래놓고 또 사과도 안 함;; 장사 잘되니까 지들이 갑인줄 앎. 다시는 안 올듯. 맛은 그냥 우리가 아는 그 카페 맛임
97,비비,4,두번째방문이예요. 좋아요
98,난처몬,5,성수동에 이렇게 멋진 카페가 있다닝..
99,쏘옥들어갔네부인,4,저녁에 갔는데 사람이 많네요 먹을만해요 ㅎㅎ
100,dhdibsakqo,5,비 피해서 우연히 들어갔다가 너무 맛있는 디저트 먹어서 기분 좋았어요! 디저트 종류도 많고 크러핀도 겉바속촉 아주 맛있어요
101,hello,5,가장 좋아하는 카페
102,hello,5,가장 좋아하는 카페!
103,김지갱,3.5,커피굿!
104,찌롱,5,ㅇ
105,pro****,5,분위기가...깡패다...옹근달
106,프로필수정선생님,5,빵 맛집
107,까까,4,마카롱 맛집! 넘넘 맛있어요
108,삼겹살오겹살,5,눈과 입이 즐거울 정도로 디저트가 맛있어요. 커피도 물론 맛있습니다.
109,rkdrkwl,4.5,맛잇어요
110,3701you,4.5,유자파운드 랑 치즈케익 짱 맛입니다
111,리뿅,5,카페예쁘고 루프탑 좋아요!
112,va2****,5,맛있어요
113,agidi3,5,사람이 많은 것 빼곤 최고!!! 베이커리와 루프탑이 있어요!!!!
114,미실,2.5,루프탑에서 커피마시면 수다떨기 참 좋네요'-' 커피랑디저트는 제취향은 아니네요
115,하늘이 엄마,5,요기 맛있어요 특히 까눌레ㅜㅜㅜ 넘나 좋아용
116,스마일,4.5,쑥라떼 맛있습니다 넓고 좋아요
117,헤엄꿈,4,집 가까워서 자주 와요! 자리도 넓고 좋네요
118,뿅,2.5,허니크로핀은 맛있었는데요.. 음료수가 영 별로네용 바닐라크림소다라는 메뉴 먹어보지도않고 개발한 메뉴같고 섞이지도 않고 층이 분리되더라고용 ㅠ 넘 비싸구... 커피를 드세용..ㅜ
119,myonara,4.5,좋아요
120,달고나,2,"커피는 개취라서 호불호가 갈리지만, 저는 옹근달 커피가 맛이 너무 없어서 별 하나 삭제. (산미가 너무 강해서, 제 입맛에는 불호) 그리고, 매장 관리가 안 되는 건지 먼지가 많이 있어서 또, 별 하나 삭제. 그리고 마지막으로 코로나 때문에 일부러 야외에서 먹었는데, 날벌레가 엄청 많아서 놀랬어요. 그래 서 또 별 하나 삭제."
121,wai,4,귀여운 베이커리
122,별,4,커피맛은 걍 그래여..ㅎ
123,오Sea,5,너무 맛있어요ㅡ
124,had****,5,맛있어요
125,fEde11200719,2,제빵에 신경 쓴 것 같지만 그냥 soso 딸기생크림케이크는 나름 괜찮았음. 까눌레는 그닥... 밀크티는 가격대비 양이 너무 적음...
126,우히히,5,조아요
127,마카롱,5,직원들이 친절하고 커피도 맛있어요
128,seungyeon,5,재방문의사있슴다
129,soy****,5,분위기도 좋고 빵도 맛있어요
130,jieun92,2.5,사람이 항상 너무 많지만 나름 괜찮아요
131,no2****,5,긋
132,rla1798,0.5,양이적고 비싼데 특별한맛은 아니고 특이한맛 말차브라우니는 정말 먹기 힘들었음 그리고 사람이 많아서 자리가 지저분하고 찐덕거림
133,dlarrj,4.5,라떼 맛있어용
134,had****,5,맛있어요><
135,난씨,5,옥상 루프탑 좋네요~~
136,zg8709,4,디저트는 쏘쏘인데 분위기는 좋아요
137,젠젠젠,4.5,가격이 좀 있어요 그치만 분위기도 좋고 맛도 좋아요
138,킹원중,2,"아메리카노는 환상적인 고속도로 휴게소커피맛, 플렛화이트는 우유가 안들어가고 물맛이나는게 천연암반수를 쓰는듯? 마들렌는 필링이 들어 있다고 되어 있었는데 안에 안들어 있네요? 우와......자리값"
139,서,4,팔미까레 존맛탱. 다 완전 이뻐요어
140,삽겹살에_치즈,4.5,카페 진짜 커요..! 핫핑크 구조물에서 사진찍으면 잘나와요 !!디저트 빵도 종류 다양하고 맛있었습니다❤딸기 조각 케이크 꼭 드세요❤
141,호호잇,2.5,그냥그랬어요...
142,햇살가득,4.5,공간넓고 디저트 커피도 맛있어요
143,bea****,5,굿굿
144,경서,5,감사합니다 감사합니다
145,psaluck,5,분위기 최고
146,등산스틱,4,사람 너무 많아서 자리 맡아놓고 주문해야됨 엄청 좋지도 엄청 나쁘지도 않음
147,달덩이,5,시그니쳐 밀크티가 맛있었어요
148,zzzzz1108,5,넓고 쾌적하고 죠타 레몬크로핀 꿀맛탱 하지만 먹기위한 과정은 노예뿜
149,할미새사촌,5,마싯어여 ㅠㅠ
150,god****,5,굿
151,JI,4.5,분위기 좋고 커피 빵 맛있어요
152,Vivian,5,함 먹어볼만 하네유
153,경서,5,감사합니다 감사합니다
154,지니,4,가격있지만 맛있어요
155,윤스,4,바브카 맛 괜찮네요~~^^ 디카페인 아메리카노는 비추합니다ㅠㅠ
156,swe****,4.5,크로핀이 진짜 맛있어요👍
157,할매님,4,커피 맛있어요 베이커리는 보통
158,gonzalez,5,"정말 맛있어요. 버터풍미도 훌륭하고 분위기도 좋아요! 크로와상, 마카롱 대한민국 원탑인듯 해요!!"
159,Cookie Berry,4.5,"디저트 빵류 기대이상으로 맛있었고, 카페 내부가 엄청커요! 인기카페라 그런지 사람들이 많았어요 👀"
160,뿌뿌뿌,4.5,"카페 공간도 매우 큰 편이고, 디저트류가 맛있어요👍🏻 크로핀 달달하니 맛있었고, 블루베리 생크림 케이크 🍰 꿀맛탱"
161,의심많은자두,3,비싸구요! 고냥저냥입니다 레몬바질파운드는 쫌 맛이 쎄요
162,Agreeee,4.5,넓고 3층까지 있어요 빵 종류 다양한데 주말에는 사람 많아서 오후만 되어도 종류가 많이 떨어져요~ 비싸지만 예쁜 카페~
163,Lucky,4.5,행복한 소비였습니다
164,hss****,4.5,멋있는 곳
165,헬로,5,자리도 많고 원두도 선택가능. 디카페인있는게 마음에 드네요 디저트도 괜찮아요
166,아론린,5,좋아요
167,wmk****,2.5,넓고 분위기는 좋으나 커피맛은 별로 특히 라떼 정말맛없음
168,봄이 엄마,4,분위기 좋고 맛있어요
169,onekind57,5,크로핀 처음 먹었는데 너무 맛있고 커피도 맛나요
170,쵸코바,4,좋아요
171,봄봄,5,진동벨이 없어서 불편하지만 맛있어요 밀푀유 존맛탱
172,소현,5,커피맛있고 친절하세용 :-)
173,죠아용,5,라떼가 맛잇다
174,Janett,4.5,맛잇어요
175,데이드림,5,대존맛
176,별 5개 쉽지않다,3,대형카페 치고는 맛있음 생각보다 쑥라떼가 쑥떡같이 진함 달고 맛있음 파운드에서 바닐라 맛대신 향수같은 향기가 남 ㅠ 옛날 생크림케이크 마냥 ㅠ ㅠ 크로핀은 크림은 빵에 비해 맛있음 근데 크로와상? 빵에서 약간 탄맛남 사람많음 붐빔 자리맡고 내려와서 주문하세여 카운터에서 몇자리 남았는지 말안해줌 테이블을 아ㅇㅖ 안닦아줌 닦는걸 한시간동안 못봄 그냥 팔기 정신없음
177,win****,5,맛있어요 좋은자리못앉은게 한이에요
178,kim****,4,분위기좋아용
179,sky****,4,딸기케이크 꼭 드세요 진짜 제가 먹어본 딸기케이크중에 제일 맛있었어요 진짜 맛있음
180,메빈,5,굿
181,뚜요,5,조앙ㅛ
182,oop****,3.5,방처럼 되어 있는 곳이 있어서 좋은데 청소는 좀 신경써서 해주세요~ 커피는 맛이 있는 편이고 디카페인이 있어요. 빵도 대체로 맛있어요.
183,zzzzz1108,5,넓어서 좋아여 자리가 막 붙어있지도않코 루프탑고있고
184,rht****,5,맛나여!
185,gon****,5,#뷰맛집 루프탑 못 올라 가본게 아쉬워요~
186,natom,4,ㅎ굿
187,Bledel,4,괜춘
188,니바이,4.5,직원들도 친절하고 맛도있고 좋았어요!
189,이지현,5,좋아요
190,hannabong,3,분위기 좋네요
191,hannabong,3,좋어요
192,찐찐,4.5,맛있어요!
193,이,0.5,0.5좀도 아까울정도로 커피노맛 (심각하게) 호ㅏ장실 개더러움
194,dog****,5,맛있네요
195,싱,5,맛맀야유
196,121****,3,커피랑 카페 분위기는 너무 좋은데 화장실이 진짜 너무 더러워요 화장실에 들어온 손님들도 다 욕하고 나가더라구요 신경 좀 써주세요
197,쪼코브라운,5,빵이 너무 맛있네요! 커피도 맛있어요!
198,bonni,1.5,정말 미친건가요...?!!!! 7000원짜리 시그니처 밀크티가 이런 종이컵 사이즈... 게다가 맛도 이상한 연유 섞인 맛.. 큰 컵에 얼음넣어서 먹으려고 했는데 큰 컵은 안준다네요? 게다가 4명서 왔는데 포크는 하나 빼고 주고...정말 최악이네요. 절!대!로! 시그니처 밀크티 시키지 마세요!!!!
199,dlarrj,4,라떼핫으로 먹었는데 완전부드럽고 제스탈이였어용 근데 따로 사온빵은 생각보다 그냥그랬어요~
200,화이팅이다,5,좋아요~~~~~~~~~
201,당근,4.5,"작은 빵 디저트들도 많고, 자리도 넓고 좋아요!"
202,핑,5,맛있어요
203,rlarmadhr888,3,좋아요
204,비라임 B RHYME,5,#성수 #서울숲 #딸기케이크 #초콜릿케이크 #바닐라파운드케이크 #피치우롱티 안맛있는 게 없네
205,485****,0.5,별0.5점도 아까운맛 아바라가 이렇게 탄맛나고 맛없는곳은 처음 블루베리케잌도 생크림맛이 넘별로네요
206,공짱,4.5,좋아요
207,공짱,5,좋아요
208,졔졔,0.5,"하,,,,,시그니처,,,,맞나요??? 놀랍네요 정말 한방울도 안먹고싶은맛 7,000원 이라니,,,"
209,청담동건물주,1.5,커피맛 최악 ㅠ
210,imsjy92,4,커피는 평범한데 빵이 맛있어요 넓은 것 같은데 생각보다 앉을 자리는 많지않아서 아쉽 주말에는 사람 너무너무 많음
211,suh****,3,굿
212,suh****,3,굿
213,쟈,3,실망
214,jjy****,5,이쁘고 좋어요
215,cogpdnjs,5,.
216,양명연 Carl,4.5,좋아요 ㅎㅎ
217,같은하늘,4.5,만족이요
218,tnwls,4,빵 맛있었어요! 분위기도 좋구여
219,kaa,5,디저트가 너무 이뻐용
220,ksa6847,4,밀푀유 맛있음. 디카페인 아메리카노 별로ㅠ 직원은 그닥 친절하지 않음
221,웅e네,3.5,맛잇어요
222,고끼리,3.5,"디카페인 커피가 있고, 넓어서 좋은 곳"
223,콩이사랑,4,맛있어요
224,늘늘,5,좋아요오오 맛있고 자리도 넓고 짱짱
225,jh0****,4,케익 비싼데 맛있어용
226,김기자,5,여기 좋아요! 야외에서 먹었어요!
227,Ellin,4.5,커피는 저렴ㅋㅋ쏘쏘
228,베스트안,3.5,가격대비 그냥저냥 괜찮아요
229,경서,5,감사합니다 감사합니다
230,sjs****,3,치즈케이크맛있고요. 까뮬레? 인가 상당히맛있어요. 시그니처밀크티 딸기우유 수준에 양도 적어서 아쉽ㅜㅜ
231,gsl****,4,좋아요
232,늘늘,5,장조아효 맛도 짱짱
233,X꼼아앙마X,3.5,적당해요 근ㄷ 자리가 블편...
234,용감한피글렛,5,커피랑 밀푀유 둘다 맛있었어요!
235,뇨,5,사람마너요
236,fatum,3.5,디카페인 아메리카노였는데 너무 썼어요. 그리고 2층 테이블 간격이 좀 좁은거 같아요.
237,iebboz,4,재방문했어요 ㅋㅋ
238,doy****,4.5,맛있어요
239,sup****,3,쏘쏘
240,보리밥,4.5,베이커리 많아요
241,sun****,3.5,성수동에서 한적하게 커피와 디저트를 즐길 수 있는 곳.
242,하하하,3.5,사람이 너무 많았어요
243,레니,4,비싸지만 맛잇어보여요 디저트 넘 예뻐요
244,냥냠후,4,공간이 넓어서 좋고 다양한 베이커리도 있어서 좋고! 시그니처 밀크티 맛나요~
245,ehyun,5,마카롱도 맛있고 음료도 맛있어요
246,은지새나,3,"커피는 맛이 괜찮았고, 딸기 파운드 케익 맛있었어요! 크림스콘은 귀여워서 바나나로 골랐는데 한입 먹고 손이 안가서 아쉬웠어용"
247,스탠리,5,이쁜 알바생 키가 엄청 커요.
248,ssu****,4,빵맛있고~커피.밀크티도 맛있어요~
249,iebboz,4.5,빵 커피 다 맛있어요!!
250,ang****,5,굿
251,쑥,5,이쁘고 맛있어요
252,darksmb,1,기대해서 왔는데 기대이하입니다. 가격도 있는 만큼 그 가격치를 해야하는데 맛들이 다 그냥 평범하거나 그 이하인것도 있네요 인지도 높아 오긴 왔는데 재방문은 없다 확신을 가졌네요ㅎㅎ 겨울인데 안에 들어와도 춥고 화장실은 청소도 잘 안되어 있고 휴지가 없어서 볼일을 못봤네요
253,멍끼,5,빵은 생각보다 그저그랬지만 커피가 맛있었어요
254,시리,5,분위기 좋고 디저트가 다 맛있어용
255,YolY,4,#크렘마리아주#트하이종비잔틴#말차브라유니#까눌레얼그레이#마라부#까눌레말차#성수동 넓고 깔끔합니다. 친절하시고 디저트 종류가 많음. 차향이 좋았어요:)
256,Mason,5,#성수동 #카페맛집 완전 최애카페!!
257,엘핀,4,친절해요:)
258,1starry,5,가격대가 보통입니다. 좋아요!
259,hee,4.5,2층보다 1층이 더 여유로워 좋고 포토존이 곳곳에 있어요!!! 빵도 맛있고 음료도 맛있어요!
260,휘슬블로,5,굿
261,bello,4,빵 맛있어요!
262,아몬드요,4.5,좋아요
263,2syyai,4,좋아요
264,J929,2,집이랑 가깝고 커피도 맛있어서 일 년 가까이 항상 가는 카페였는데 이번에 새로운 직원분들이 너무 불친절하네요. 전에는 안 그랬는데.. 아쉽지만 새로운 단골 카페를 찾아야겠어요 ㅜㅜ
265,스탠리,5,갠츈아요. 이뻐요.
266,apple0512,4,좋아요
267,app****,4,좋아요
268,sgh93,5,맛있었어요
269,Ju,4,평일날 방문하니 조용해서 좋네요
270,강윤,0.5,스프 맛..실화인지? 매장도 겁나 더러움 먼지부터 시작해서 테이블도 안닦는 듯
271,성실히,5,맛나오
272,aeu****,5,달달한 하루를 보내고 싶다면 여기로
273,ooiu,3,불친절
274,Kang,5,굿
275,스탠리,4,종이컵 뚜껑이 좀 불편해요. 별하나 마이너스.
276,7ebor,5,몰랐는데 포장할인 되더라구요 맛있게 잘먹었어용
277,gun****,5,맛 있어요~~^^
278,nan****,4.5,좋아요~~~~
279,리스,5,테이크아웃 할인되고 좋네요 사진엔 없지만 바닐라라떼 맛있었어요 적당히 달았고 예쁜 라떼 아트도 감사합니다
280,JinaKim,5,르헤브드베베 마카롱 때문에 방문
281,sru****,4,분위기는 좋아요 케이크 비싸요
282,hon****,4.5,커피가 맛있어요! 디카페인도 준비되어있고 좋아요
283,Smith,3.5,빵가격 대비 세공이 예쁘네요 커피는 진짜 맛있어요
284,오오오,4.5,까눌레 맛있어요 케이크는 당일에 먹어야 맛있어요
285,할미새사촌,4,자주갑니다 ㅎㅂㅎ
286,BIN,4,가격은 좀 비쌈. 인테리어 이쁨. 감성카페. 빵 겁나 달음. 굳.
287,Shirley,3.5,음료: 카르페디엠 페이스트리: 레몬 몽블랑 음료는 티. 향기가 좋으나 맛에는 자극적이지 않고 연한 느낌임. 진동 벨이 없어서 언제 나오는지 알 수 없어 서 단점. 페이스트리를 좋아하는 편이라 이걸 시킴 비쥬얼도 이쁘고 맛도 괜찮다. 너무 맛잇어서 또 먹고싶냐고?? 그건 아닌거 같다 그리고 크림이 든 거는 싫어하는데 중간에 레몬 크림이 있는데 살짝 신? 맛이랑 단맛이랑 오묘하게 이상해서 크림 빼서 먹었다.... 페이스트리는 바삭하고 결감이 ...
288,hye****,4,디카페인 커피있어서 좋았는데 커피는 그냥그랬음 디저트는 맛있었는데 특히 얼그레이 까눌레 강추
289,꿈을꾸는자,4.5,분위기가 넘 좋아요
290,빙봉,4.5,파운드케익이 맛잇음
291,G0,4,비싼데 맛있어요 음료는 평범하고 베이커리가 맛있어요
292,만인,4,다크 맛 커피 맛있네요. 별하나 뺀건 화장실이 넘 더러웠어요.. 요즘엔 지하철 화장실도 깨끗한데 영... 겉은 요즘 힙한 카페인만큼 화장실 청결에도 신경써주시면 좋을거 같아요
293,ㅎㅎㅎ,4.5,너뮤나 맛있습니다요
294,rkdrkwl,4,맛잇습니다.
295,유벙,4,맛있게 잘먹었어요:)
296,성장하는 요가강사,3.5,만족합니다
297,나,5,너무맛있어요~@!!!!
298,쵸코바,4,가격빼면 너무 좋은 곳입니다 ~ ^^
299,뿡빵,5,느낌있고 밀푀유 마싯음 ㄱ
300,쩡이,3,딸기우유에 크림올라간맛이예여어 근데 양이 너무작네용 ㅠㅠ
301,지니갱,5,조아요오
302,소연,5,분수 예뻐요~ 빵도맛있습니다
303,starjun,4,굿
304,kkh****,3,좋아요
305,호호,5,만족합니다
306,nbe****,4,공간괜찮고 커피맛도 괜춘 빵은 먹어봐야할듯!
307,포포,4.5,빵도커피도뷰도맛집
308,sg6****,3,.
309,세하,4,의외의 공간 좋았음 커피가 생각보다 맛있어서 놀래씀
310,멋찐나,5,좋아요
311,wld****,5,존맛탱
312,콘치즈,3.5,구냥 구냥 그랬어욤
313,포워드,4.5,맛잇었어요!!!!
314,sc305,4.5,커피와 빵맛집! 시그니처는 까눌레와 몽블랑 이래요ㅎ
315,토토로,5,굿!!!
316,ㄹㄹㄹㄹㄹ 마티,4.5,차 양이 엄청 많네요^^
317,ㄹㄹㄹㄹㄹ 마티,5,빵종류는 옆에보다 여기가 훨 맛잇어요
318,sen****,5,빵이랑 커피가 너무 맛있어요
319,bom****,5,만족해요!!!!
320,lsy****,3.5,굿
321,197****,5,분위기가 좋아요!
322,하핫,5,여긴 분위기가 짱이에요.
323,큰란,4,"넓고, 베이커리도 다양하고, 좋아요."
324,123****,5,구구구구규규규귯귯귯굿
325,stylist_hem,4,성수동 단골집 맛있어여
326,슝슝,3,Industrial한 디자인의 공간! 빵 종류가 다양한데 맛은 그저 그래요
327,날,5,분위기도 좋고 빵도 넘 맛있음!
328,이야야얍,4,의자가 다 딱딱해서 좀 불편하지만 빵 종류도 많고 맛있네요
329,세라자드,5,공간이 매력적인 카페입니다. 커피도 맛있구여.
330,유지유지,4.5,빵 존맛 뒤집어져요 바닐라 크로아상 만든 놈 나와라 우리집 사세요
331,wjswoghks1,4.5,분위기도 좋고 맛도좋고
332,앙나,4.5,시그니처 밀크니 크렘 마리아주 은은한 딸기향에 부드럽고 독특했어요! 전체적인 분위기와 루프탑도 좋았어요!
333,메렁,3.5,맛은잇지만 밀크티양이 넘 적어요~~
334,미스터티거,3,모든것이 쏘쏘하다 시그니처는 무슨 딸기우유인가여
335,mk1024,2,그냥그래요..
336,SONMINN,4.5,마카롱 맛있고 음료는 커피가 젤 맛있는 것 같아요
337,요긴한휘씨,5,분위기 좋네요
338,김미셸,5,"커피도 맛있고 공간도 좋아요. 그리고 좌석이 서로 멀리 떨어져 있어서 안심하고 마셨네요~총 3층인데, 루프탑이 최고예요 ^_^ 디저트는 안먹어봐서 모름"
339,SONMINN,4.5,종류도 많고 대부분 메뉴가 맛있는 편이예요.
340,라미,5,쑥라떼맛집이에여
341,비라임 B RHYME,5,#성수 #케이크 케이크 진짜 맛있어요
342,tee****,4,핫플은 핫플이네요 메뉴는 소소
343,tee****,4,분위기가 너무 좋아요 음료와 디저트는 soso
344,389****,2,빵도 그냥빵이고 음료도 엄청 맛있진 않아요. 가격은 비싼데 컨셉때문에 잘되는 거 같아요... 성수에 맛있는 곳 많은데 여기로 굳이 오지 마세요!
345,dla****,3.5,빵값은.... 분위기는 굿굿
346,hiwjddk,1,시그니처 음료.. 왜 시그니쳐죠... 정말 맛이 없습니다. 블루베리 케이크 꾸덕하게 녹인 맛... 그것도 그닥 맛없는 케이크... 말차 브라우니... 잘 모르겠는 맛. 차라리 음료보다는 조금 나은. 하지만 재구매는 없을 맛...
347,pretty1sunny,5,너무 예쁘고 맛있어요 레몬 몽블랑 추천이요
348,tpw****,5,너무 맛있어요
349,우휴,4,치즈케이크 아아 피치우롱 다 맛있음
350,SONMINN,5,디저트 잘하는 곳!!
351,zen****,5,커피도 맛나고 분위기도 좋아요
352,li,4,야외테이블도 있고 좋아요
353,커피사랑경화,4.5,1층 연못이랑 실내 인테리어에 루프탑까지 멋지고 커피랑 디저트도 맛났지만 가격은 좀 있고 주차비 비싸긴해요
354,삐삐,5,좋아요
355,쯔라이,5,많이 크진 않지만 베이커리도 직접만들고 아기자기하고 루프탑까지 있어 좋네요
356,rnr****,4,예뻐요
357,영피디,5,짱맛잇음
358,쩡지,3.5,"색다른 분위기, 특이한 구조이긴 한데.. 앉아서 즐기기엔 깨끗한 느낌이 아니라 아쉬웠어요. 안에 있다가 먼지 때문인지 비염이 심해져서 나왔습니다ㅠ 빵은 맛있었어요"
359,Raqqqqqqq,4.5,루프탑 좋아요. 빵은 별로
