,USER,SCORE,REVIEW
91,lejeyes,5,분위기랑 음식이 맛있어요♡♡♡ 단 가격이 비싸요
92,쿵스쿵스,5,여전히 분위기 좋아용
93,Katie,4,커피맛은 쏘쏘
94,물고기,5,역시 좋아요
95,seon2zzang,4.5,제가 개인적으로 너무 좋아하는 곳이에요
96,푸린,3.5,
97,셔니,5,음료가 너무 비싸지만 공간은 예쁘네요
98,SP,4,천고 높고 자연광도 들어와 분위기 좋아요. 오전이라 사람도 없어 좋았음. 단점은 가격. 라떼 6000원. 주스 8000원.
99,세상을,4,창고를 개조한 카페
100,cif****,5,ㅋ
101,cif****,5,비싸네요.양은적고ㅎ
102,dsd****,5,분윜 됴아요
103,묵헤,5,분위기 좋아요
104,두나세나,3.5,짱졸맛
105,minimalist,4,쾌적하고 분위기 좋아요!
106,stritclub,3.5,좋아요
107,minabae,4,분위기 짱
108,ini****,2.5,인테리어 이쁘고 노래도 좋고 음료 맛은 아쉽네욤
109,sm0723,5,카페 너무 예뻐요~~
110,하늘,5,감성
111,김소영,4.5,분위기 좋고 메뉴 많아서 좋아요
112,우여량,4.5,분위기가 너무 좋아서 맛없을줄 알았는데 맛있어요. 조금 가격대가 있어요
113,전미향,2.5,사람이 좀 많았어요..
114,예예,4.5,인테리어도 좋고 맛도 좋고 다 좋네요~
115,bab****,3.5,먹기전인데도 맛잇는 분위기
116,anytime12,4,넓고 분위기 좋아요~
117,책킴,5,분위기도 좋고 맛도 좋아요
118,bog****,5,굿뚜
119,유블리러블리,4,분위기도 좋고 꽃냄새도 좋아요
120,폴라리스,4.5,라떼 맛있어요
121,송광찬,2,이제 뭐 한물갔다고 생각도 듬... 제약도 많고 불친절하고 맛은 어디나 다 비슷하고 등등
122,bea****,5,분위기 좋아요.커피가 비싸지만ㅋ
123,Querencia,2.5,공간이 넓은데 어두워서 개인적으론 삭막하게 느껴졌어요
124,e_k****,5,분위기맛집
125,서내,5,피자 맛있었어요 ㅋㅋ
126,안느님,4.5,감성있는 카페네요~
127,꾸꾸,5,꺄앋 여기 분위기도 분위기지만 맛이 엄청 맛있어요 ㅋㅋㅋ
128,enc****,5,좋아요
129,enc****,5,맛있어욤 고기보다 버섯이 더많은것이 아쉽
130,헬로J,4,엄청 크고 성수 유명 카페답게 방문할 가치가 있네용
131,히뮤,3,딸기우유가 기대 이하였어요. 조금 시원할 필요가 있어 보여요.
132,Hercules,4.5,뭐 더할말 있겠습니까? 대림창고인데 ㅎㅎ
133,다소미,3,#성수동 성수동 실패..
134,sso****,1,친절하지 않아 정말로
135,sso****,1,가격에 비해 불친절
136,라쿤라쿤,4,넓어요
137,이쁜손두개,3,창고를 개조해서 만든곳이라 독특하고 분위기 좋네요~ 서울 외곽같아요~~
138,망고네,3,맛있음... 그러나 보통
139,sji****,4.5,커피짱맛있고 분위기좋아
140,바오란,3.5,라떼 맛있고 분위기 굿 ㅎㅎ 근데 좀 비싼편이네요
141,sunna333,4.5,넓고 좋아요
142,laurel,4,그냥저냥 이제 그냥 저녕
143,김자연,5,생각보다 커피도 싸고 괜찮았어요 콘센트 꽂을 자리도 은근히 많아서 일하기 나쁘지 않았어용 ㅎ
144,유즈,5,거울맛집 체-고!!
145,jhr6684,5,친절하고 좋아요..
146,jae****,5,맛있어요!
147,seo****,3,ㄹㅇ개비쌈 맛도 그냥 그럼 연인끼리 죽때릴려고 오는 거 아니면 가지 마세요. 근처 블루보틀 가세요 그냥 ㄹㅇ짜증날 정도로 비쌈 분위기는 괜찮다
148,acacello,4,분위기 때문에 갔어요 차값이 너무 비싸요 이동네 임대료좀 내려주세요
149,Serendipity,3,나쁘지 않은 듯 넓어서 좋네요~근데 게이샤 넘 비싼듯요 ㅜㅜ
150,마끼야또,5,얼그레이 밀크티랑 치사해 조합은 최고❣️ 치.사.해 꼭 먹으세요
151,Apfhd,4,케이크 맛있어요 ! 커피는 산미가 있는편 ㅠㅠ
152,lhk****,5,"공간 넓고, 분위기도 좋아요. 친구들이랑 와봤는데 좋은것 같아서 재방문했어요. 가격은 싸진 않습니다."
153,TeunTeun E,3,자주가는데 맛이 일정하지않고 편차가 있다
154,wlsdud8401,4,넘나 맛있능 가격은 안착해요
155,100****,5,맛있어요
156,Ehwk,4,넓직하니 좋아요. 라떼마끼아또는 조금 달았어요
157,연,4,근ㄷ
158,103****,5,ㅎㅎ
159,지조청순,4,ㅎㅎㅎ
160,115****,5,너무예쁘고 넓어요!!
161,bb,5,좋아요
162,째,5,인스타 감성이 살아있는 공간
163,par****,5,커피도 맛있고 이뻐요
164,뭘봐,5,"케이크 값이 너무 비싸긴 하지만, 그래도 구경할거리도 있고 커피도 맛있던 곳 맥주와 음식도 함께 즐길 수 있다"
165,냥이냥이,5,평일에 와야 좋아요. 주말은 넘 복잡
166,냥이냥이,5,맛있어효ㅎㅎㅎ
167,까꿍,3,넓고 커서그런지 가격이 비싸ㅠ
168,Boeun,4,#대림창고 #바닐라라떼 #아이고맛있다 #쾌적
169,꼬비,5,가격은 비싸지만 분위기가 좋아요
170,Son7,4,공간이 넓어서 시원시원해서 좋았어요~ 음료랑 케이크 모두 맛있었어요~^^ 근데 가격이 너무 안학해요~ㅎ
171,정윤,4,오늘 유독 추워서 실내가 조금 추운 편이었지만 크기 넓고 커피는 맛있는 편이었습니다.
172,까꿍,3.5,얼그레이밀크티 개비쌈 ㅠ
173,Rancho,1,커피가 '만2천원'인데 시그니쳐 커피라해서 기대하고 시켜봤더니 내인생 최악의 커피... 청국장맛 나요..
174,빈둥빈둥,4,장소가 이쁨 사람이 엄청 많음
175,쩐,4,인테리어가 인상적이네용ㅁ
176,응그래,3,공간 엄청 넓고 사람 엄청 많음 가격은 좀 있음
177,비라임 B RHYME,5,#성수 천장 높고 넓어서 좋다! 인테리어도 특색있고 좋음!
178,뭉스,4,공간은 넓고 전시도 볼수있으나 좌석이 엄청 많지는 않음 덕분에 개인 공간확보가 좋음 #성수동카페 #대림창고
179,카피츄,5,브금 좋음
180,osh725,5,분위기 최곱니당~
181,젠,5,넓어서 좋아요
182,eun8719980,4,워낙유명
183,zzu****,5,값어치를 누리려면 자리에서 충분히- 먹고 누리기
184,sil****,5,굿
185,nay****,5,분위기 있고 좋아요.
186,새날위,4,1
187,온우,5,좋아요
188,dlwldud27,5,좋아요
189,jer****,3,성수동 초창기 유명카페라 가보긴했는데~ 분위기좋아요~ 커피맛은 ..원두는 좋은거같은데 풍미가 산미만 느껴지는 ...산미좋아하시면 괜찮으실듯.. 산미를 좋아하는 저도 산미만 강해서 아쉬웠어요~ 좀 더 조화롭게 진하거나 원두를 고를수 있으면 더 좋을듯하네요~ 롱블랙이나 아메리카노나 아무리 비교해가면서 마셔도 맛이 같아요~ 샷이 원샷인지 좀 싱겁네요~아..커피가 뜨겁지않습니다~ 좀 미지근... 강한 산미와 연한커피를 안좋아하시는분들은 샷추가하시길..
190,wjh0530,5,넓고 분위기도 좋아요 음료가 조금 비싼거 빼고 괜찮아요
191,RRR,4,분위기도좋고 음식도 맛잇어요
192,prisoner264,4,분위기좋음
193,디지캐럿,3,분위기는 좋은데 케익 가격이 비싸고 종류가 많지 않네요 커피는 괜찮은데 뜨겁지 않고...한번 가 본 걸로~
194,앨리,5,분위기가 너무 좋은 곳이에요. 특히 겨울이라 벽난로도 피우고 크리스마스 장식도 되어있어 연말분위기를 물씬 풍깁니다. 물론 커피도 맛있고 특히 얼그레이 쉬폰케이크는 다른 곳과 달리 얼그레이향을 강하게 나서 정말 맛있었어요
195,최별,3,넓고 나름 특이한 분위기이지만 다른 카페에 비해 뛰어난건 아님 음료가 상당히 비싼 반면 양은 적고 맛도 그냥 보통... 시간들여 가기엔 약간 허무하고 두번은 갈 필요를 못느끼겠음
196,saiback,4,분위기도 좋고 넓고 케익이나 커피도 맛은 있는데 전반적으로 가격대가 비싸서 다시 가기엔 좀 부담스럽다. 케익은 9천원 얼그레이 쉬폰케익인데 맛은 상당히 좋으나 크기도 작고 비싸다. 반면 커피는 롱블랙 5천원짜리 주문. 커피잔에 담겨 나오며 맛이 훌륭하다. 커피는 가격대가 괜찮다고 생각한다.
197,강마마,4,안으로 들어가면 꽤 큰 공간이 펼쳐져있습니다.
198,GlobalChae,4,공장개조 카페. 사장되고 싶다
199,발그레,3,산미강한 커피
200,옌,3,유명해서 기대하고 방문했는데 음악소리가 너무 크고 음 가격대비 음료는 별로였어요ㅠ
201,디깅,3,아인슈페너 6.5 / 아메리카노 5.0 / 과일생크림 9.0 케이크 생크림이 산뜻하고 풍미가 있지만 가격이 과하다. 아인슈페너 산미가 약간 있고 부드럽다. 아메리카노 무난
202,베르키온,5,분위기좋고 노래도좋고 넓직하니 좋았어요~
203,꽃멀미,5,크으 분위기에 취한다. 힙플레이스!
204,aa,5,음료 비싸 보여요
205,긴뉴리,5,굳
206,미키짱,4,"[성수동 대림창고 갤러리 컬럼] 예전 성수동의 대림창고 였던 곳을 개조한 곳. 카페와 레스토랑이 같이 있으면서, 갤러리처럼 여러가지 전시품(사진, 그림, 조형물 등)을 관람 & 감상 할 수 있는 공간입니다. 꽤 넓어서 자리도 많고, 볼만한 것이 많습니다. 레스토랑과 카페는 분리되어있지만 연결되어있 어요! 성수동 핫플 한가운데 있어서 위치도 좋습니다!!!"
207,pnk****,2,음료가 너무 맛없어요
208,Yeah,5,힙한 성수동 카페 ~.~
209,MoonYoung,5,창고인데 고급스럽긔
210,읏쨔,5,좋아요
211,rieum,4,지난 토요일에 다녀왔는데 날이 선선하고 미세먼지도 없어서 사람들이 많더라구요. 자리 먼저 잡고 주문하시는게 좋구요. 아아 마셨는데 커피는 약간 쓴맛이 나네요.
212,공릉싸커,5,커피와 갤러리감상을 함께 할 수있고 건물이 멋져요
213,박보화,4,웅장하고 분위기좋아요
214,이냐냐,4,신기한곳! 느낌좋다
215,쑥물빛,4,.
