,USER,SCORE,REVIEW
51,쿠르,4,오랜만에 왔는데 여전히 앉을자리는 없네요ㅎㅎ 논커피 제품이 많이 늘어난듯한..딸기 피즈도 생기고 커피 아이스크림도 생기고! 그래도 원픽은 레몬 유즈 피즈! 매장이 지하라 좀 아쉽ㅠㅠ 건물자체는 삼청이 더 좋은거같아요ㅎㅎ 참고!
52,Touring,5,커피향이 좋고 직원분들 친절하셔서 좋은 경험이었습니다
53,soulgreen,5,분위기 좋고 맛나요
54,도도도도도,3.5,가격만 더 저렴ㅎㅏ면 자주 갈텐데 커피집 많은데서 굳이!!
55,푸하,4,이 대단한걸 먹어본다고 한시간 웨이팅... 향 좋고 라떼 맛있으나 웨이팅하며 먹을 생각 없음. 어플도 안되고 밥 먹기 전 웨이팅 신청하고 오면 적당할 듯...
56,룽룽,5,너무 친절해요
57,살라밍,4.5,직원분들이 친절해요
58,아프리카,4,커피 맛있어요. 사람 바글
59,오롤루리요,4,베이커리류 가격 사악
60,제로꿈나무,4,굿
61,뷰뷰뷰,5,맛있어용용 옴놈놈
62,들양,5,만석이라 자리잡기 쉽진 않지만 독특한 메뉴가 맘에 듭니다 직원분들이 하나같이 다 친절하세요
63,Design Purification,5,!
64,Irene,5,라떼가 진짜 맛있어요 완전 제 스타일
65,청담동건물주,0.5,뉴올ㄹㅣ언스맹맛..
66,뭐든긍정,5,친절해요
67,낙랑공주,5,좋아요
68,keb****,4.5,빵이 맛있어요 커피가 진해요
69,까칠녀,5,맛있는데 비싸요
70,나두,4,굿
71,ㅋㅋ,5,라떼 넘 맛있어욧
72,짱나,4,스벅보다 나은맛 비싸네
73,돌콩,5,손님은 많지만 친절하고 좋았어요~ 감각적인 인테리어에 화장실도 아주 깔끔! 블루보틀은 역시 카페라떼죠♡
74,화죠니,4,자리가 많으면 좋겠어용
75,TwinkleJJU,4,협소한 자리
76,hello,4,기다리는게 조옴 그래유 커피는 좋아요
77,성실이,1.5,그냥그래요 왜유명한지모르겠어요
78,커피케이크,3,미국보다 별루
79,Soi,4.5,"여전히 대기줄이 꽤 길었지만, 시그니처 뉴올리언스는 깔끔한 커피맛으로 만족했어요. 테이크아웃 했지만 매장 인테리어도 무난하고 직원들도 친절했어요."
80,mae****,4,사람 무지 많네요
81,imi****,5,"예쁜 장소입니다,, 그만큼 사람도 많지만 밖에 자리가 있어서 잘 마시고 왔어요! ㅎㅎ"
82,thd****,5,분위기도 좋구 커피듀 맛나구~_~
83,hen****,4,미쿡맛 라떼 맛있어요
84,짱구,5,분위기 굿
85,예민,5,라떼 진짜 맛있네요
86,eld****,4.5,라떼는 정말 맛있는거 같아요
87,좋은이웃,4.5,굿
88,비비안,5,조아요
89,bok****,3.5,맛있어요
90,아프로 뒷태,4,커피맛은 좋은데 주차안되서...
91,bry****,4.5,비싸지만 내부도 쾌적하고 좋네요
92,jungune,4,굿
93,겸마,4.5,맛있어요
94,쫀득붕어빵,4,맛있어요!
95,뚜뚜,5,직원님 친절보스!
96,zxcvb,5,맛있어요
97,sonamu,5,너무 좋다..
98,als****,5,굳
99,dd99,5,굿
100,유자,4,넓고 깔끔한 인테리어가 맘에 들었어요!! 하지만.. 조금 비쌌던 커피값 ㅠㅠㅠ
101,to,5,웨이팅 긴것빼곤 좋아요
102,비드,5,유명하다고해서 와봤어요. 넓고 깔끔해요
103,fla****,4.5,"분위기,맛,위치 다 좋아요"
104,구키,5,아이스라떼최고
105,뚱이,4.5,라떼 굿
106,로즈마리,5,오전이라 사람도 적어서 조용했어요. 직원도 친절했어요!
107,버섯,4.5,"드립이라 기대하고 갔는데, 산미적어서 좋았음. 드립커피에 우유추가해서도 먹어봤는데, 개인적으로 우유추가하는 거 추천! 부드러운데 라떼보다 무겁 지 않고 좋았어요 그리고 일정량을 컵에 따라주고 그외 조금 남은 양도 별도로 챙겨줘서 좋았음! 다만 사람이 너무 많아 자리가 아예 없었던게 아쉬움.. ㅜㅡ"
108,Chae,4,맛은 그냥 그래요 공간이 넓은데 앉을 공간은 많이 없어요
109,gon****,5,블루보틀만의 감성과 맛!
110,skql9253,3,굿굿
111,IamBulldozer,3.5,지하1층인데 계단으로만 이용가능해서 유모차에 자고 있는 아가와 함께 내려갈수가 없었네요 사람도 많고 북적대서 정신은 없었고 음료나와도 목소리가 들리지않았어요^^;;
112,냐냐냐냔,5,굿
113,blossom928,5,맛있어용
114,모리언니,5,조아요
115,qkr****,5,언제나좋네요
116,스타,5,굳
117,zze****,3,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
118,미리메리,5,Good
119,she****,2,너무 비쌈
120,강촌,5,친절 인테리어 굿굿
121,kim****,5,굿
122,몽이찌니,5,😀
123,mhr****,4,첫번째 방문
124,Julie,3.5,오늘은 커피 맛이 좀 .. 🙃
125,g_w****,4.5,맛있어요
126,딘도,5,직원들이 친절해요
127,ky2****,5,좋아요!
128,류신,4,커피 맛있고 직원분들도 친절해요 앉을 자리가 너무 없고 있는 자리도 불편하고 주차도 안되고 굿즈와 커피 모두 가격은 비쌉니다.
129,허니멍,3,젛아요
130,정푸고,5,너무 맛있어요
131,빵조교,3.5,그렇게 특별한 맛은 모르겟어여
132,gog****,4,좋아요
133,이,5,"처음 가봤는데 직원분이 너무 친절하셨어요😚 커피 종류 설명도 천천히 해주시고 안내도 친절하게 받았습니다:) 커피가 비싼 감이 있기는 하지만, 쓰지 않고 부드러워서 좋네요 ㅎㅎ"
134,지존,5,냠냠귯
135,luckyesther,5,친절해요
136,김학현,4.5,굿
137,kkh****,5,좋아요
138,미래비전,5,굿
139,당큰케이쿠,4.5,커피맛있음 귀리우유 맛있음
140,뜬금이,5,굿굿
141,다랑,4,라떼라떼
142,alo****,4,굿
143,코로롱,4.5,왜 라떼먹어보는지 알겠어요!! 고소하니 맛잇어요
144,익명,4,협소한 자리 ! 믹스커피의 상위버전! 그럼에도 무언가 힙하다!
145,Joy,5,분위기가 엄청 좋구만💗
146,마이구미,4,맛있어요
147,khk****,4,좋아요
148,윤영신,4,좋아요
149,요미요미루,5,완전 좋아요ㅔ
150,매구마,5,맛있어요 디저트가 특이하네요
151,룽룽,5,뷰맛딪
152,ddd,5,서비스와 공간구성 굿
153,없음,5,라떼 최고ㅠ
154,mel****,3.5,무난? 엄청난 기대 대비 음..
155,뒷집꼬마,4,굿
156,밍키,4,좀 비싼듯 하지만 맛있습니다.
157,맑은하늘,5,첨와봤어용
158,rrrrewewew,5,늘잘먹고있어요
159,mii****,5,직원분들이 정말 친절하고 좋았어요
160,수제커피수타벅스,5,블루보틀 짱 좋아요
161,여니님,3,특별한 맛은 아니고 무난한 맛인 카페라떼
162,용마니,5,좋아요
163,ctj****,4,드립커피가 아주 좋아요!!
164,태클보E,3.5,맛있어요ㅎ 자리가 적어서 앉아서 먹기 어려워요ㅜㅎ
165,꿈꾸는자,3.5,친절한데요 사람 많아요 ㅋ 라떼 고소 아아 그냥 그럼 담엔 콜드브루를
166,호피초피,2,기다리는 고객이 더 많은 곳 음료 제조 속도가 늦다 못해 속터지는 곳.. 역시 바리스타의 무덤 ㅠ 음료 두잔 25분 기다림
167,olive,4,자리가 없어요
168,현진,4.5,아직도 사람이 많긴하네요 ㅜㅜ 평일에 가면 좋을것같아요
169,soeun,4,좌석이 조금 더 있었으면 좋겠어요
170,완멍,5,나도 블루보틀 갔다! 포헹헹
171,jin****,5,호지차 신메뉴라서 먹어봤는데 맛있네요
172,serenis,5,좋아요
173,그린블루,5,존맛
174,오시리스,5,뉴올리언스 재료가 떨어져서 못마셔서 아쉬워요~ 근데 제 입맛은 스벅이 맞는듯?ㅋㅋ
175,YJ,5,맛있당
176,dpd****,5,놀라플로트 드세요
177,지녕,4.5,Latte :)
178,livvy,4.5,맛나구 직원분들 친절해요!
179,wooc24,4,너무 기대를 해선지 생각보다 기가막힌 맛은 아니었어요.. 사람이 굉장히 많네요.
180,choi2004choi,3,굳
181,uiwoom,5,굿
182,lswa,4,블렌드 라떼 고소하고 맛있어요
183,깜유눌,4,맛있어요
184,bun****,5,최고에요
185,도오주,4,오픈한지 얼마 안돼서 사람이 너무 많았는데 직원분들이 친절해서 좋았어요.
186,나나,4,여기커피 좋아해요 근데 항상 사람많아서..
187,확근,4.5,웨이팅이 많아요
188,RR7,3.5,한번 먹어봤으니 이젠 안녕~ 너무 비싸요 몇년 뒤면 폴바셋처럼 될것같아요
189,alrnrrkwmdk,3.5,왜 인기 많은지 잘 모르겠으나.. 한번쯤은 먹어볼만한 곳
190,kuj****,2.5,굿
191,가나다람쥐,4,카페 이쁘고 맛있어요
192,sh7****,3,그냥 그래요
193,hyunaks,4,여의도 더현대서울점 사람 많아요
194,모도리,5,"가격은 비싸지만, 한옥의 프라이빗한 공간에 설명을 들으면서 디저트와 음료를 맛볼 수 있는 소중한 시간이였습니다^^"
195,디요미,5,여의도 파크원점 방문인데 성수점으로 찍히네요.. ㅇ_ㅇ! Korea exclusive 텀블러 구매할 수 있어서 좋았어요 :) 매장에 줄이 너무 길어서 음료 받는 줄도 길고.. 공간에 비해 사람이 많아요 음료는 다음 기회에 맛보려구요
196,야호,5,추천해주신 원두 드립이 너무 좋았습니다🙂
197,옥수수,0.5,이*훈 직원님~ 굳이 본인한테 주문하라고 해놓고 딴짓하셔서 뒷사람이 먼저 주문했어요^^ 이미 사십분 넘게 기다린 고객에게 그렇게 하는 개 맞았을까요? 의문이네요^^
198,베비베베,5,넘넘 좋아요
199,보라,2.5,2월 26일 오후 2시 30분쯤 피팅사진찍는다고 매대 독점한 남자1명 여자2명땜에 별로였음. 음료도 안먹는 사람들이던데 그런사람은 쫓가내주시길.
200,Dobby is free,5,역시 좋아요
201,뾰로롱,4,좋아요
202,박민준,5,컵만 사고 왔어요 사람이 많아서 ㅜㅠ 그래도 자주 온답니다
203,세이지,4,대기시간이긴것 말고는 괜찮아요
204,dndkdkdk,5,비싸다
205,팔구,5,감사
206,rudwn8023,5,앉을자리가 좀 부족해요
207,yak11,5,양이적어서아쉬웠지만커피맛은짱~~왜커피맛으로줄서서먹었는지이해가됐네요~♡또가고싶어요~~
208,스텔라,3,100m 줄 서서 기다려먹기....
209,Suy,4.5,코히 맛있어요
210,지은,5,커피맛있어요 그리고 직원분들이 친절하십니다
211,koo****,5,굿
212,ghw****,5,굿
213,NYC,5,맛있었어요 매장내 마실 장소가 부족하고 사람이 정말 많다는거만 빼고...
214,zze****,4,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
215,mjjj,5,맛이 깔끔해요!!
216,우리,5,좋아요!
217,해피스트,4,"여의도 현대백화점 오픈 5층 중앙에 블루보틀 입점 탁 트인 공간, 프리미엄 아울렛 분위기 블루보틀 아메리카노는 비추 라떼는 맛있음"
218,솔직한혀,3,블루보틀이라고 뭐 대단한 게 있겠습니까? 비싼 커피일 뿐이죠.
219,마경이,5,분위기좋고 커피맛있어요
220,sk1****,4.5,굿
221,dld****,5,좋아요
222,thelight,5,정말 친절하세요ㅎㅎㅎㅎㅎ
223,jiyea1234,5,커피 진짜 맛있어요🤤👍🏻💯
224,penguin,5,커피는 무난 친절은 최고
225,howwhy,3,커피 굿
226,낼리미,4.5,"nola float 아기는 아이스크림 먹고, 저는 커피마시고 좋네요."
227,푸른고래,4,나쁘진 않지만 딱히 특별한 것도 아니다
228,환상라면,5,맛있는 커피를 맛볼 수 있습니다.
229,jko****,3.5,좋아요
230,해꽃,5,굿
231,spa****,5,굿
232,spa****,5,굿
233,운비,5,굿
234,ain****,4.5,새로운 블루보틀만의 드립이 기억에 남아요
235,우리,5,굿
236,Eun16,4.5,라떼가 맛있음👍
237,소소한,3,괜찮아요
238,쇼망,3,주문 직원 불친절
239,dr5****,4,다른 블루보틀보다 맛있음
240,하늘,5,커피맛은 좋고았구요 다음엔 들어가서 먹어봐야겠어요
241,해니,5,라떼 굿
242,archive,4,맛있어요
243,May,3,응대가 좀 미숙하십니다... 커피맛도 잘모르겠어요
244,비행소녀,5,좋아요
245,볶아볶아,3,귀리로 변경해서 라떼 마셨는데 나쁘지 않았어요 맛에비해 가격은 비싸요
246,오레오,5,커피 용품 구입했는데 제품 확인도 친절하게 시켜주셔서 좋았습니다
247,외,4.5,커피는 블루보틀
248,BaeX,5,블루 보틀
249,SOVELY,5,1층 2층 직원분들 모두 너무 친절해요 :-)
250,sobanm08,5,주차자리 없으니 대중교통 이용하능게 좋습니다.
251,박성은,5,굿
252,일하는늘보,4,발루보르 블루보틀
253,눈누난나,4,친절해요 아이스크림라떼추천
254,말차맛젤라또,3,그냥 그래요
255,Yum,3,그냥
256,2266,5,굿
257,Mi U,4,직원분들 친절해요
258,rrrrewewew,5,최애커피 블루보틀 아이스라떼ㅎㅎ 도저히 따뜻한건 못마시겠고(얼죽아) 주말에 가끔 가서 먹는데 너무맛있어요 아이스라떼는 우유랑섞여서 진짜맛 없는곳 아닌이상 평타는치는데 여긴최고.. 얼음도 잘 녹지않는 얼음에 에소랑 우유가섞여 나와 항상맛이 일정해 좋습니다~ 재활용빨대인데 종이가아 니라서 더좋네요 또 먹고싶어..근데 커피값솔직히 너무비싸요
259,HANNAH,5,good
260,쏘,3.5,뉴올리언스 위에 아이스크림 올라간 음료 아이스크림 먹기 불편해요 잔 교체해야 할 것 같습니다
261,안녕하세요,5,굿굿!
262,saracatering,5,좋아요
263,bmj****,4,친절해여 맛있어여
264,sdo****,5,손님이 많은데도 불구하고 아주 차분하고 친절한 서비스가 너무 맘에 들었어요. :) 커피도 맛있구요!
265,오잉님,3,커피맛은 그냥그래요^^
266,응디,4.5,라떼 정말 고소해요~ 강남점보다 더 고소한누낌이예용!
267,이쁜쩡,5,좋아요~~~~~~~
268,summer,4.5,커피맛집
269,wonsick1,4.5,커피가 맛있어요
270,엠보쥐영,5,라떼짱맛
271,포사이트래빗,5,라떼는 언제 먹어도 감동~~
272,추꼬모,3,굿
273,dim****,5,친절하심 감사
274,van****,4,감사합니다
275,lar****,4.5,감사ㅗㅓㅂ니더
276,hyungang2,3.5,나쁘지않아요
277,귀신,5,커피맛의 새로운 패러다임..시간이 늦어 테이크아웃으로만되서 아쉬웠어요-! 다음엔 빨리 가야겠어요-!
278,lovebyou,3.5,너무 기대가 컸나봐요
279,오나귀,4,지나가다 한번 가봄
280,윤,5,라떼 정말 꼬소하고 맛나요
281,지안,5,장소가 아름다워요
282,지안,5,예뻐요~ 맛나요
283,김선생,5,존맛
284,하하하하하하하하하히,4,깔끔하고 직접내려줘서 좋아요
285,예진,3,웨이팅 ; 자리 개부족
286,skyin해블리,5,좋아용용
287,이지현,3,커피맛은유명해서맛있지만 앉을수없음
288,녕이,5,좋아요♡
289,ggggh,5,인기가 많아서 안에는 앉기 힘들어요 ㅠㅠ 공간은 너무 예뻐요~~~!
290,JEONG,4.5,좋아요
291,min****,4.5,맛있어요
292,longisland,4,블루보틀의 공간에 들어가 매장이 돌아가는 시스템을 구경하는 재미가 크다
293,카롱,5,고소하고 맛있어용
294,RAINCOAT,5,커피 너무 고소하고 맛있어요 ㅜㅜ 둘다 맛있지만 개인적으로 아이스크림 올라간 라떼가 살짝 달달한맛 올라오면서 더 맛있네요. 매장도 예뻐서 다음엔 앉아서 먹고가고싶어요~
295,허니망고,5,텀블러가 깔끔하고 이쁩니다
296,허니망고,5,카페라떼 인생라떼! 쓰지않은 꼬수움 너무 만족스러웟고 직원 분이 친절했어요
297,어느새내마음에핑크,5,싱글원두는 깔금한 맛 자리가 많지 않음 원두 사와서 집에서도 즐겨요
298,허브,4,굿
299,sys****,5,햇살이 참 잘들어와요 ㅎ
300,SPRING,4.5,커피맛있어요👍🏻
301,설천보이,5,커피 좋았어요 야외에서 먹기에도 좋았고
302,오드리,5,"너무 잊을 수 없는 추억이 된 것같아요. 직원분들 너무 친절하시고, 음식을 차근차근 설명해주시는 점에서 전문성이 느껴졌어요. 좋은 공간에서 좋은 사람들의 좋은 서비스는 돈을 더 지불해도 좋을만큼 감동적입니다. 서울로 여행 온다면 꼭 다시 오고싶어요!"
303,우리,5,친절하네요.
304,윰,5,1시간 제한있어서 아쉬웠지만 커피는 맛있었어요.
305,밍,5,좋아요
306,보스,4.5,맛있었어요 :)
307,최디터,4,직원분들 넘 친절하세요 *^^*
308,콧콧,3.5,놀라 플로트를 포함해서 폴바셋이 더 나은듯
309,rkd****,4.5,"일단 깔끔하고, 브랜드 로고가 너무 이뻐요. 뉴올리언스는 맛나구요, 싱글오리진은 깔끔하고, 약간의 산미가 있어요. 살짝 시그러운? 굿굿"
310,유니,3,그냥~~~~
311,바카응,5,맛있는 커피 냠냠
312,y2k****,4,맛있어요
313,030,4,조아요
314,메빈,5,굿
315,소금,5,[한남점 이용] 싱글오리진의 지브랄타 맛있게 마셨습니다. 직원 분들 매우 친절하십니다.
316,clovely,3,"샌프란시스코에서 뉴올리언스 4.2$에 먹었었는데 우리나라에서 5,800원이네요~ 우리나라만 들어오면 왜 다 비싸지는건지ㅜㅜ"
317,min,4,맛있어요
318,Geniee,4,좋아요
319,블루밍,4.5,친절하시구 커피맛 좋아요!
320,fkgp25,4,맛있어요~
321,진우,5,ㅇ
322,곤볼,5,"라떼, 앙버터 맛있어요"
323,Bessie,3.5,사람 짱많아요
324,petal,3,"음료나오면 이름으로 불러주는데, 이름이 좀 특이?해서 항상 한번에 못 알아듣는일이 많긴한데,, 이름 마음대로 바꾸지말고 그냥 대기번호로 불러줬으면 좋겠어요"
325,AMKR,5,주문받으시는 직원분이 너무 친절하시고 카페 분위기도 너무 좋아요!
326,예하,4.5,깔끔하고 좋아요 ㅎㅁㅎ
327,지영,5,다른모카랑맛이달라서 더 신선하게 먹었다
328,나야나,4,커피맛있어요. 만석이라 늘 아쉽ㅡ.ㅡ
329,shi****,5,굿뜨굿뜨 조아요
330,호잇,4,샌프란시스코에서 먹었을때는 맛있었던 것 같은데..라떼가 쓰고 양은 엄청 적고 가격도 비쌌어요
331,up,5,맛있어요
332,맛집탐방,5,"세상에 마상에 ,,,,,,, 너무 친절하시고 커피맛 도랏 ,,,,,,,,, 너무너무너무 친절합니다"
333,밍,5,좋아요
334,솔트,5,"라떼가 고소하니 맛있고, 2층의 인테리어가 넘 아늑하고 좋았어요~ 그리고 직원분들이 너무나 친절하셨어요!"
335,papillon1,2.5,굿
336,you****,5,굿
337,soori,4,"딸 생일선물로 핸드드리퍼 구입차 뚝섬역1출구에서 바로 보이고, 직원들이 매우 친절해요"
338,크리스탈b,5,좋아요
339,skyjs712,4.5,너무 좋아요
340,you****,5,굿
341,아로미,3.5,훔...구냥 저는 라떼맛 모르겟어용
342,cry****,4,에스프레소가 쫀쫀하니 괜찮아요
343,superpo,4,비싸고 귀찮.
344,꿈꾸는,5,커피맛나고 분위기 좋아요~:)
345,토끼런,4,역삼점은 처음 방문하는데 공간이 쾌적하며 커피맛도 좋아요
346,클레어,5,만족합니다
347,NTL,5,한번쯤 너무 가보고 싶던곳
348,명그래,3.5,한 번쯤은 가볼만한!
349,Yang,5,서울에만 있는 곳 좋아요
350,ohch2003,4.5,놀라 플로트 좋아요
351,tng****,3,죠아용
352,최종변기,4,맛은 소소~
353,CMJ,3.5,커피맛은있지만 양이 너무작아요 큰싸이즈라도 팔면 돈추가해서 사먹을텐데 아이스아메 몇번 쪽 빨면 없어요ㅜ
354,roseri,3.5,라떼 맛있어요. 공간이 협소한 게 아쉽
355,헤윰,4,사람 너무 많음 친절함
356,리바스,4,분위기좋지만 샌드위치와 와플은 별로..
357,ny5****,0.5,맛없어요
358,qlx****,4.5,굳
359,압구뱀띠맘,4,예쁘고 맛있어요
360,으혤혤,4,뉴 올리언스=맥심커피맛
361,나는 멋쟁이,5,친절해요
362,별5개주는남자부인,5,블루보틀은 역시 블루보틀
363,별5개주는남자,5,룰룰루 맛잇어
364,드듣,4,맛있어요~
365,뒷집꼬마,5,언제나 만족스러움
366,tkd****,5,조아요
367,IVORY,5,좋아요
368,vickie99,3,커피는 맛있는데 비싸요 라떼 한잔 6100원
369,하하하,3,고급진 분위기와 매장은 좋은데 커피맛은 잘 모르겠음 - 개인적으론 드립커피는 테라로사가 더 맛있는듯...
370,찡,4.5,좋아용
371,HoBBang,4,커피가 맛있다 컵이 예쁘다
372,저지리,3,매장 깔끔해요
373,이싯,2.5,뉴욕과 LA에서 먹던 맛이랑 다른데 인테리어는 예쁨
374,Riaa,3.5,맛의 소소하고 인테리어나 풍경보기가 좋습니다.
375,토미군,5,라테가 진리
376,꼭한다,5,라떼가 예술이네요 인생 라떼입니다
377,모아이,5,좋아요
378,tan****,4,굿
379,쩨니,3,가격이 안착해요 ㅠㅠ 뉴올리언스보다 라떼가 더 맛있어요!
380,비엔나,5,"가격생각하면 맛있어야하는게 당연하고, 그래서 맛있다. 달달한거 추천받아서 마신건데 정말로 설탕의 단맛보다 커피의 단맛으로 느껴져서 가볍게 맛있다"
381,에이미,5,좋아요
382,헬로,4,청계천 마주보는 창가 1인석 좋아요
383,별5개주는남자부인,5,라떼 꼬숩네요
384,별5개주는남자,5,오우!!!! 그레잇
385,지금,5,맛있게 잘 먹었습니다
386,하루,5,샌드위치 맛있어요
387,나디,5,깔끔
388,moon,5,좋아용
389,취죽,4.5,가족들과 맛있는 커피 마셨어요. 직원들도 매우 친절해서 감사했어요.
390,junghun6,4,블루보틀 굿
391,행운이,3.5,정신 없네요 매장이 엄청 넓지는 않고 커피는 비싸지만 맛있어요
392,luxury cris,4,간만에 맛보는 커피~
393,ame****,5,좋아요
394,결,2.5,밍밍해요 ㅠㅠㅠ
395,폰지밥,5,사람이 너무 많아요 근데 감성은..있어요
396,나영,5,"명절연휴라 사람 너무 많았어요 앉을수 있는 자리가 많이 없는 삼청동,,,하지만 이삼층은 여유롭고 좋앗습니다"
397,JinaKim,4,시그니쳐 메뉴를 안먹어봐서 그런가 그정도로 유명할 맛인지 잘 모르겠음
398,뚜닝,5,역시 커피는 블루보틀
399,뚜닝,5,역시 블루보틀♡
400,하잉,5,라떼 꼬숩!
401,꿈꾸는 나,4.5,사람이 엄청 많네요 매장은 깔끔한데 커피를 받으려면 2층으로 올라가야합니다 그래도 커피맛을 기대하며 기다렸고 가격대비 사이즌 작네요 아쉽지만 블루보틀커피맛은 이렇구나 경험했던걸로 만족합니다
402,딩딩구구,4.5,사람들이 많기는 했지만 블렌드 아주 좋네요. 신맛도 강하지 않아요
403,hee****,4.5,굿 부드러워요
404,hee****,4,맛있어요
405,gom****,2.5,30분을 픽업대에서 기다리다 지쳐서 직원에게 문의했더니 ..바리스타님이랑 얘기하더니.. 지금 바로 해주겠다며.. ㅠㅠ 주문이 누락된건지..이유설명도 없이...서비스가 너무 아쉬웠어요 많이 힘드시겠지만 번호를 불러주시면 좋겠어요 번호라도 들었으면 지나갔는지 알수있었을텐데..ㅠ
406,우람토스,2.5,그냥 한 번 먹어보는거지 너무 비싸고 씨끄러움.
407,써니,5,커피맛은 쏘쏘 분위기는 👍🏻
408,우리이야기,3.5,위치가 현대미술관앞이라 좋아요
409,히메,5,쓰리아프리카스 원두 구입했는데 향좋고 맛있어요
410,히메,5,분의기좋고 커피 맛있어요
411,나뉘나니,5,늘 친절하시고 라떼맛집이죠~
412,성공,4,산미가 있는 커피를 별로 안좋아하지만 라떼로 마시니 좋네요 첨생겼을때 줄이 길어서 엄두도못냈는데 굳이 줄서서 마실정도는 아니지만 카페라떼맛집이네요
413,천칭,4.5,놀라 플로트 맛있어요.
414,홍홍,5,딸기잼이 넘 맛있음..!
415,정그릿,4.5,처음 방문했는데 만족 그자체 ㅎㅎㅎ
416,행복만땅,5,맛있고 친절해요
417,당늬,5,커피 안 좋아하는데 감성 있고 예뻐서 왔어요 ㅎㅎ 맛있어요! 디저트도 기대 이상
418,뱅뱅,5,좋아요
419,red****,5,나를 위해 즐기고 싶은 곳.. 그런데 왜 부모님이 생각이 나는지.. 음미하면서 즐긴 시간이였어요
420,지킹,5,좋아요
421,kic****,5,좋아요
422,라온,2,친절은 한데 커피가 맛없어요
423,ci5789,4,레몬유자가 좀 밍밍해서 아쉽지만 핫초코 맛있어요
424,youngsunm,4,뉴 올리언스 마셨어요 깔끔해요!
425,엉아,5,휘낭시에 맛잇고 스콘은 별로예요
426,바나나,4.5,한번쯤 새로운 경험으로 추천이에요 성수 아니고 한옥인데..
